Mol. wt.,CRC Tb /K Discrepancy
103.12099999999997,-25.79000000000002
103.12099999999997,-36.56
191.2740000000001,-12.999999999999886
115.20099999999996,-25.710000000000036
113.15999999999994,62.210000000000036
80.046,-187.62
93.51299999999998,88.95999999999998
127.57399999999996,3.6499999999999773
127.57399999999996,25.649999999999977
151.59600000000006,-19.659999999999968
137.56900000000002,-22.67999999999995
169.63600000000002,-24.780000000000086
188.61700000000005,-120.53999999999996
818.4980000000013,-1335.3899999999999
155.62800000000007,40.97999999999996
202.553,-126.4799999999999
145.56400000000005,17.399999999999977
153.56800000000004,-21.46999999999997
141.60100000000006,34.129999999999995
141.60100000000006,-18.210000000000036
141.60100000000006,-0.21000000000003638
141.60100000000006,5.789999999999964
171.58300000000006,-63.51999999999998
171.58300000000006,-52.51999999999998
157.55600000000004,-38.460000000000036
157.55600000000004,-46.65999999999997
123.53899999999996,-41.920000000000016
225.55300000000005,-85.10000000000002
169.61100000000005,50.379999999999995
89.52499999999999,40.89999999999998
113.54699999999998,11.339999999999975
113.54699999999995,-7.660000000000025
163.60700000000003,-12.139999999999986
163.60700000000006,14.360000000000014
185.479,-283.05000000000007
143.23000000000013,-43.33000000000004
51.048,-26.29000000000002
61.471,-75.84000000000003
71.12299999999996,-18.510000000000048
142.24600000000012,-49.42999999999995
159.2320000000001,-51.219999999999914
175.27500000000015,-18.409999999999968
127.2309999999999,19.519999999999982
125.17099999999994,-0.8300000000000409
127.23099999999992,-20.109999999999957
85.14999999999995,-20.160000000000025
57.09600000000002,-25.159999999999968
153.26900000000015,-16.33000000000004
137.22600000000006,15.149999999999977
198.2690000000001,-53.270000000000095
236.89400000000003,-36.530000000000086
129.24699999999993,-23.78000000000003
172.31600000000023,-60.129999999999995
109.943,-36.210000000000036
162.01900000000003,-2.7600000000001046
162.01900000000003,25.239999999999895
172.014,-30.18999999999994
163.00700000000006,-40.75
192.00100000000003,-71.57000000000005
192.001,-68.57000000000005
157.9840000000001,-73.56
148.98000000000002,-33.89000000000004
297.5709999999992,-75.21999999999991
147.21800000000016,-14.450000000000045
115.17599999999992,68.95999999999998
117.19199999999992,-6.220000000000027
165.2360000000001,1.0100000000001046
111.18799999999992,30.829999999999984
149.2370000000001,21.629999999999995
143.23000000000013,30.19999999999999
98.14899999999994,31.629999999999995
116.20799999999991,-4.7000000000000455
88.15399999999994,-32.81
163.26400000000012,-13.230000000000018
157.25700000000015,12.759999999999991
158.2890000000002,-15.900000000000034
130.23499999999993,-6.580000000000041
129.109,-1.4399999999999977
213.40900000000028,-30.93999999999994
133.19400000000002,-4.949999999999932
133.15000000000003,69.07000000000005
101.17399999999996,1.4099999999999682
69.10699999999997,4.3700000000000045
129.24699999999993,-19.180000000000007
133.191,-47.379999999999995
177.29100000000017,-37.30000000000007
145.24600000000015,-18.230000000000018
119.16399999999992,6.310000000000002
87.12199999999996,81.62000000000006
84.12199999999996,3.509999999999991
98.14899999999994,21.629999999999995
103.16499999999992,18.029999999999973
83.13399999999994,37.59000000000003
121.18299999999994,-3.660000000000025
121.18299999999994,-7.660000000000025
121.18299999999994,-1.660000000000025
121.18299999999994,15.17999999999995
121.18299999999992,44.389999999999986
136.19800000000004,37.879999999999995
149.2370000000001,-46.229999999999905
147.17700000000008,-46.70999999999992
115.17599999999992,55.95999999999998
107.53999999999996,55.16999999999996
155.2850000000002,-19.53000000000003
185.35500000000025,20.549999999999955
240.3060000000001,-51.760000000000105
88.15399999999994,1.6899999999999977
141.2580000000001,-9.140000000000043
60.100000000000016,5.21999999999997
96.13299999999995,95.66999999999996
97.11699999999996,-7.730000000000018
171.24300000000008,-14.090000000000032
166.18000000000006,-22.92999999999995
151.16500000000008,-46.969999999999914
151.16500000000008,-23.969999999999914
151.16500000000008,-54.969999999999914
113.20399999999992,-22.04000000000002
101.14899999999994,68.83999999999997
102.18099999999993,3.17999999999995
87.16599999999994,-28.150000000000034
108.14399999999996,-50.79000000000002
96.13299999999995,46.66999999999996
122.17099999999994,16.57000000000005
107.15599999999996,-13.569999999999993
107.15599999999992,-27.970000000000027
107.15599999999996,-0.06999999999999318
95.14499999999995,24.489999999999952
157.2160000000001,-20.449999999999932
157.2160000000001,-27.449999999999932
113.18499999999996,-25.00999999999999
88.10999999999996,119.69999999999999
168.108,-103.07000000000005
244.20600000000005,-263.0099999999999
106.037,-84.00999999999999
134.0910000000001,-104.33000000000004
134.0910000000001,-109.54000000000008
241.4630000000003,-35.0
157.30100000000022,-1.420000000000016
169.2270000000001,0.5599999999999454
194.23700000000008,-98.71999999999991
240.26200000000009,-148.20999999999992
196.2530000000001,-154.10000000000002
221.25900000000007,-71.88999999999999
210.3650000000002,-31.090000000000032
143.23000000000013,51.19999999999999
101.19299999999993,-6.400000000000034
200.37000000000023,-47.07000000000005
181.3230000000002,-26.99000000000001
185.35500000000025,-18.540000000000077
165.2360000000001,-98.39999999999998
165.2360000000001,-98.39999999999998
60.100000000000016,-0.37000000000000455
61.08400000000002,33.379999999999995
137.18200000000007,-3.1000000000000227
137.18200000000007,11.899999999999977
137.18200000000007,17.899999999999977
152.1970000000001,-18.610000000000014
193.29000000000013,18.469999999999914
89.13799999999995,-4.920000000000016
167.16400000000007,-48.40999999999997
167.16400000000007,-32.40999999999997
179.2190000000001,-14.370000000000005
99.13299999999995,5.649999999999977
87.12199999999994,82.98999999999995
45.085000000000015,-28.139999999999986
103.12099999999997,0.2799999999999727
165.1920000000001,-23.779999999999973
165.1920000000001,-0.7799999999999727
165.1920000000001,15.220000000000027
89.13799999999993,17.67999999999995
121.18299999999994,-0.6800000000000068
121.18299999999994,0.3199999999999932
121.18299999999994,3.5200000000000387
121.18299999999992,17.659999999999968
145.2050000000001,-42.57000000000005
145.20200000000014,26.0
89.09399999999997,59.15999999999997
113.11599999999996,14.849999999999966
169.1800000000001,-105.75000000000011
99.08899999999996,-62.77000000000004
73.13899999999995,6.090000000000032
116.20799999999991,8.159999999999968
136.19800000000006,-73.02999999999997
123.19899999999993,5.75
167.2080000000001,18.649999999999977
167.2080000000001,18.649999999999977
43.06900000000001,21.829999999999984
88.15399999999994,-11.670000000000016
117.14799999999993,26.75999999999999
129.24699999999993,-9.580000000000041
60.100000000000016,6.089999999999975
89.13799999999993,8.409999999999968
71.07899999999997,-5.760000000000048
87.16599999999993,-22.58000000000004
129.2469999999999,-7.0499999999999545
99.17699999999992,-5.759999999999991
59.112000000000016,-11.060000000000002
135.21000000000004,-10.540000000000077
135.21,1.7999999999999545
135.21,6.7999999999999545
135.21,2.7999999999999545
135.21,32.50999999999999
103.12099999999997,42.639999999999986
121.18299999999994,3.1499999999999773
121.18299999999994,-14.850000000000023
171.24300000000008,3.17999999999995
75.06699999999998,-40.52999999999997
151.16500000000008,-60.489999999999895
151.16500000000008,-47.489999999999895
195.1740000000001,-77.09000000000003
195.1740000000001,-187.79000000000002
147.13000000000008,-59.969999999999914
163.22000000000008,11.760000000000105
149.1930000000001,-44.14999999999998
179.2190000000001,-16.819999999999936
121.18299999999994,-16.850000000000023
87.16599999999994,-6.020000000000039
149.2370000000001,-39.789999999999964
149.23700000000014,-18.189999999999998
107.15599999999996,-17.99000000000001
107.15599999999996,-0.9900000000000091
107.15599999999996,1.009999999999991
151.16500000000008,-5.090000000000032
151.16500000000008,-27.090000000000032
151.16500000000008,-27.090000000000032
87.14699999999998,-21.950000000000045
137.22600000000006,-5.110000000000014
111.11899999999996,7.810000000000002
111.11899999999996,20.810000000000002
111.11899999999996,14.810000000000002
135.14100000000005,-10.5
135.14100000000005,-14.5
125.14599999999996,-7.07000000000005
121.11399999999998,-30.819999999999993
186.098,-107.32000000000005
141.10100000000003,-49.5
141.10100000000003,-41.5
97.09199999999998,4.5
97.09199999999998,-13.5
130.07800000000003,90.65999999999997
93.08499999999998,-46.129999999999995
97.11699999999996,-18.08000000000004
255.49000000000032,-51.93999999999994
251.45800000000028,-68.49000000000001
129.20299999999995,-60.469999999999914
115.21999999999991,-17.700000000000045
115.21999999999991,-18.700000000000045
130.23499999999996,-7.670000000000016
111.18799999999992,-5.689999999999998
115.21999999999991,-6.140000000000043
237.43100000000027,-61.610000000000014
241.4630000000003,-44.06000000000006
269.51699999999994,-20.729999999999905
99.17699999999994,-4.770000000000039
100.16499999999994,2.5600000000000023
115.17599999999992,67.87
116.20799999999991,-11.79000000000002
108.14399999999996,27.110000000000014
97.16099999999994,-2.3100000000000023
101.19299999999993,-4.260000000000048
76.09899999999996,31.909999999999968
71.07899999999998,-4.910000000000025
71.07899999999998,28.649999999999977
157.25700000000018,-70.29000000000008
297.5709999999992,-67.58000000000004
68.07899999999998,141.39
133.19400000000002,-22.300000000000068
118.13899999999995,37.90999999999997
117.15099999999995,53.72999999999996
166.949,17.569999999999993
249.007,-50.370000000000005
249.007,-60.370000000000005
249.007,-52.370000000000005
73.13899999999995,-21.25999999999999
117.14799999999994,35.839999999999975
101.19299999999993,4.269999999999982
99.13299999999995,-1.080000000000041
103.12099999999997,-35.35000000000002
115.20099999999996,-36.27000000000004
133.15000000000003,-22.82000000000005
133.15000000000003,-11.32000000000005
133.15000000000003,-20.82000000000005
169.18300000000002,-26.43999999999994
85.10599999999997,-9.700000000000045
117.14799999999994,-27.230000000000018
59.11200000000002,-35.379999999999995
103.16499999999994,-13.760000000000048
135.21000000000004,-15.120000000000005
135.21000000000004,-8.120000000000005
135.21000000000004,-5.78000000000003
103.12099999999997,34.71999999999997
74.12699999999995,-10.350000000000023
73.13899999999997,-14.400000000000034
149.2370000000001,-22.980000000000018
89.09399999999997,-46.47000000000003
130.19099999999997,55.81000000000006
101.19299999999993,-17.25999999999999
121.18299999999994,-7.430000000000007
129.16199999999998,11.469999999999914
69.06299999999999,1.3899999999999864
66.06299999999999,19.75
149.23700000000014,-19.660000000000025
71.07899999999998,1.4099999999999682
123.15499999999994,7.779999999999973
123.15499999999994,37.77999999999997
123.15499999999994,29.779999999999973
151.16500000000008,5.030000000000086
147.17700000000005,-2.0299999999999727
137.18200000000007,-8.100000000000023
137.18200000000007,0.39999999999997726
133.15000000000003,-10.149999999999977
133.15000000000003,-9.149999999999977
75.11099999999996,4.9599999999999795
137.18200000000007,-9.29000000000002
89.13799999999996,-15.480000000000018
61.08400000000002,-2.400000000000034
137.18200000000007,-6.080000000000041
137.18200000000007,7.419999999999959
386.3639999999998,-578.9399999999999
165.1920000000001,13.510000000000105
212.25200000000007,-113.85000000000002
89.13799999999995,0.07999999999998408
85.10599999999997,22.930000000000007
109.12799999999996,-24.53000000000003
109.12799999999996,11.96999999999997
109.12799999999996,26.46999999999997
159.18800000000007,23.99000000000001
73.09499999999997,108.87
149.1930000000001,38.92999999999995
67.09099999999998,-26.610000000000014
151.16500000000008,-15.899999999999977
116.11999999999996,84.94999999999999
107.15599999999996,9.199999999999989
107.15599999999996,12.5
107.15599999999996,10.199999999999989
107.15599999999992,33.539999999999964
132.11900000000003,38.96999999999997
135.16600000000005,53.79000000000008
131.178,-23.610000000000014
131.178,-29.68999999999994
122.17099999999996,23.68999999999994
122.17099999999996,15.68999999999994
122.17099999999996,-13.31000000000006
122.17099999999996,-3.310000000000059
122.17099999999996,5.189999999999941
135.21000000000004,-21.140000000000043
135.21,-3.2200000000000273
121.18299999999994,-7.680000000000007
121.18299999999994,-10.180000000000007
121.18299999999994,-18.680000000000007
121.18299999999992,-5.840000000000032
149.2370000000001,-31.019999999999982
117.15099999999995,-38.229999999999905
117.15099999999995,-28.229999999999905
117.15099999999995,-25.229999999999905
149.21800000000005,-20.230000000000018
133.15,-36.85000000000002
121.18299999999994,-15.260000000000048
101.14899999999994,59.19
87.16599999999994,-16.939999999999998
87.16599999999994,-33.150000000000034
87.16599999999994,-31.5
83.13399999999996,-19.49000000000001
83.13399999999996,-13.490000000000009
81.11799999999997,-5.970000000000027
83.13399999999996,-20.77000000000004
75.06699999999998,88.03999999999996
181.23800000000008,21.389999999999986
99.08899999999998,24.72999999999996
135.21000000000004,8.529999999999973
135.21000000000004,17.529999999999973
135.21000000000004,34.52999999999997
182.13500000000005,-101.92999999999995
182.13500000000005,-141.92999999999995
183.25400000000008,4.310000000000059
74.12699999999995,-2.2900000000000205
75.11099999999995,21.80000000000001
111.14399999999992,-15.100000000000023
129.24699999999993,-4.220000000000027
115.21999999999991,-9.700000000000045
115.21999999999991,-25.760000000000048
129.20299999999995,-59.40999999999997
46.073000000000015,10.96999999999997
47.05700000000001,4.71999999999997
82.10599999999997,123.52999999999997
82.10599999999998,119.52999999999997
131.178,44.870000000000005
131.178,37.870000000000005
131.178,38.870000000000005
131.178,37.870000000000005
57.05200000000001,-0.5799999999999841
143.18900000000005,-7.590000000000032
143.18900000000005,-6.590000000000032
83.08999999999997,5.1299999999999955
83.08999999999997,1.1299999999999955
195.21800000000007,-51.69999999999993
165.19200000000006,-17.41999999999996
163.2200000000001,6.779999999999973
197.2810000000001,-29.760000000000105
157.2160000000001,15.559999999999945
152.15300000000008,-42.620000000000005
181.14700000000005,-76.20999999999992
90.08199999999997,50.50999999999999
103.12099999999997,-33.18000000000001
83.08999999999996,-34.370000000000005
83.08999999999999,-33.870000000000005
83.08999999999997,-33.870000000000005
85.10599999999995,-11.710000000000036
108.14399999999996,2.550000000000068
97.16099999999994,-10.370000000000005
149.1930000000001,27.92999999999995
149.1930000000001,34.92999999999995
149.1930000000001,30.640000000000043
151.20900000000012,-20.879999999999995
183.2540000000001,-16.399999999999977
169.61100000000005,40.09000000000003
122.17099999999994,30.739999999999952
195.2650000000001,-63.78999999999985
100.16499999999996,-4.5
99.17699999999994,-5.830000000000041
87.12199999999996,73.07
87.12199999999996,84.98999999999995
88.15399999999994,-28.80000000000001
69.10699999999997,-17.610000000000014
71.12299999999996,-0.82000000000005
73.13899999999997,-5.140000000000043
69.10699999999997,24.739999999999952
94.11699999999996,-45.93000000000001
82.10599999999997,60.52999999999997
82.10599999999997,62.52999999999997
94.11699999999996,39.06999999999999
108.14399999999996,1.1800000000000068
108.14399999999996,5.3799999999999955
108.14399999999996,-13.120000000000005
108.14399999999996,7.71999999999997
93.12899999999996,-14.70999999999998
93.12899999999996,-0.009999999999990905
93.12899999999996,1.1899999999999977
137.13800000000006,-21.210000000000036
94.11699999999996,-36.93000000000001
94.11699999999996,-32.93000000000001
94.11699999999998,-21.930000000000007
81.11799999999997,35.349999999999966
81.11799999999997,30.349999999999966
99.13299999999995,75.5
143.18900000000005,-12.190000000000055
143.18900000000008,-8.590000000000032
143.18900000000008,6.409999999999968
143.18900000000008,-2.590000000000032
143.18900000000008,5.409999999999968
143.18900000000008,-1.5900000000000318
143.18900000000005,-12.190000000000055
159.18800000000005,-73.20999999999992
144.17700000000005,-46.40999999999997
99.15799999999996,-13.979999999999961
99.15799999999996,-9.549999999999955
139.22300000000007,-25.58000000000004
139.22300000000007,12.919999999999959
73.11999999999999,-10.170000000000016
87.12199999999996,10.510000000000048
153.18400000000003,-31.850000000000023
153.18400000000003,-23.850000000000023
157.2160000000001,-9.300000000000068
143.18900000000005,22.279999999999973
143.18900000000005,27.779999999999973
233.2740000000001,-215.7700000000001
138.12600000000006,-34.75999999999999
138.12600000000003,-7.759999999999991
138.12600000000006,8.240000000000009
153.13700000000006,-20.529999999999973
153.13700000000006,-34.52999999999997
153.13700000000006,-33.52999999999997
166.13600000000005,-84.00999999999999
123.11099999999996,-31.549999999999955
167.16400000000007,-118.16999999999996
153.13700000000006,-92.28999999999996
167.12,-95.62
185.56600000000003,-84.90999999999997
199.2090000000001,-91.18999999999994
199.2090000000001,-71.18999999999994
103.12099999999997,-17.00999999999999
129.15899999999996,-30.119999999999948
118.13599999999994,24.25
75.06699999999998,-9.949999999999989
91.06599999999996,-21.230000000000018
73.05099999999999,-22.230000000000018
151.16500000000008,-38.00999999999999
131.17499999999998,-22.57000000000005
61.04000000000001,0.01999999999998181
137.13800000000006,-29.129999999999995
173.17100000000002,-43.729999999999905
159.22900000000016,-52.83000000000004
117.14799999999994,-20.189999999999998
117.14799999999994,-38.25
139.11000000000004,-106.87
215.20800000000008,-113.61000000000001
165.14800000000005,-144.86
89.09399999999997,-15.729999999999961
89.09399999999997,-26.289999999999964
102.13699999999994,78.19
74.08299999999997,97.94999999999999
130.19099999999997,66.42999999999995
86.09399999999997,-20.610000000000014
129.14,-16.389999999999986
137.13800000000006,-49.20999999999998
137.13800000000006,-38.00999999999999
137.13800000000006,-31.44999999999999
191.10800000000003,-47.68999999999994
191.108,-61.88999999999993
149.14900000000006,-37.16999999999996
139.24200000000008,-9.450000000000045
143.27400000000011,-6.900000000000034
265.485,-78.37
269.51699999999994,-60.82000000000005
143.23000000000013,3.109999999999957
144.26200000000014,-28.950000000000045
125.21499999999992,-9.57000000000005
129.24699999999993,-3.420000000000016
205.3450000000002,-40.95999999999992
157.30100000000022,24.310000000000002
159.22900000000016,-20.810000000000002
70.05099999999999,25.16999999999996
69.06299999999999,-24.510000000000048
131.134,-86.12
251.32700000000003,-48.30000000000007
227.4360000000003,-30.17999999999995
183.079,-30.689999999999998
193.074,-74.62
101.14899999999994,57.75
87.16599999999994,-23.939999999999998
102.18099999999994,-7.910000000000025
94.11699999999998,40.99000000000001
83.13399999999996,-2.930000000000007
101.14899999999994,-40.59000000000003
81.11799999999997,-3.090000000000032
81.11799999999997,0.38999999999998636
147.2210000000001,-23.789999999999964
87.16599999999994,-8.67999999999995
163.26400000000015,-18.590000000000032
117.14799999999994,-22.170000000000016
169.052,-54.5
390.3539999999999,-722.5300000000001
179.2220000000001,3.090000000000032
180.2100000000001,-18.030000000000086
180.2100000000001,31.169999999999845
199.27800000000008,3.1499999999999773
185.22600000000008,-46.30000000000007
255.32000000000008,-112.14999999999998
185.22600000000008,-45.15999999999997
185.22600000000008,-55.15999999999997
184.2420000000001,-69.05000000000007
184.2420000000001,-28.050000000000068
197.2810000000001,-61.22000000000003
183.2540000000001,-45.34000000000003
181.23800000000008,-79.59000000000003
211.28900000000007,-28.31000000000006
137.18200000000007,1.4799999999999045
135.16600000000005,-59.90999999999997
183.2540000000001,-41.94999999999993
108.14399999999996,30.889999999999986
144.17700000000005,55.44999999999993
174.03000000000003,-54.70999999999992
119.12299999999996,-13.660000000000025
181.23800000000008,-43.92999999999995
133.194,-40.73000000000002
119.16699999999992,-27.850000000000023
219.2870000000001,-24.520000000000095
161.2480000000001,-15.909999999999968
149.1930000000001,-40.889999999999986
129.16199999999998,-16.290000000000077
129.16199999999998,-1.490000000000009
135.21000000000004,-33.14000000000004
135.21000000000004,-27.640000000000043
197.2810000000001,-31.83000000000004
155.20000000000007,-14.18999999999994
155.20000000000007,-11.18999999999994
155.20000000000007,-4.189999999999941
183.2100000000001,-44.93999999999994
183.2100000000001,-46.93999999999994
143.18900000000005,16.269999999999982
205.26000000000008,-37.67000000000007
135.19100000000003,-51.64999999999998
136.15400000000005,-51.860000000000014
130.15,53.44999999999993
86.13799999999995,9.339999999999975
85.14999999999995,-7.430000000000007
129.20299999999995,-42.889999999999986
129.20299999999992,-19.389999999999986
114.19199999999992,-4.360000000000014
99.13299999999995,78.56
162.23600000000013,-27.729999999999905
73.09499999999997,-31.950000000000045
73.09499999999997,91.50999999999999
74.12699999999995,-21.710000000000036
74.12699999999995,-0.9499999999999886
55.08000000000001,0.12999999999999545
89.14199999999995,-22.24000000000001
73.09499999999997,-30.83000000000004
125.21499999999992,-13.75
59.11200000000002,-20.409999999999968
103.16499999999994,-0.20000000000004547
135.21000000000004,-7.560000000000002
135.21000000000004,10.779999999999973
103.12099999999997,47.27999999999997
57.09600000000002,16.620000000000005
85.10599999999997,0.7599999999999341
89.09399999999997,-36.90999999999997
127.23099999999992,-11.090000000000032
143.23000000000013,-29.100000000000023
115.17599999999992,47.22999999999996
121.18299999999994,-19.870000000000005
121.18299999999994,-0.8700000000000045
55.08000000000001,26.25999999999999
80.08999999999997,-30.77000000000004
68.07899999999998,71.38999999999999
80.08999999999997,60.92999999999995
94.11699999999998,58.23999999999995
94.11699999999996,79.23999999999995
79.10199999999998,-1.0499999999999545
104.11199999999998,-21.68999999999994
104.11199999999998,-43.18999999999994
104.11199999999997,-60.18999999999994
109.13199999999998,13.730000000000018
122.17099999999996,-26.519999999999982
108.14399999999996,-13.640000000000043
108.14399999999996,9.359999999999957
108.14399999999996,13.359999999999957
109.12799999999996,29.70999999999998
137.18200000000007,-21.850000000000136
137.18200000000007,1.9499999999999318
95.10099999999996,170.23999999999995
95.10099999999996,100.23999999999995
121.13899999999995,-11.860000000000014
121.13899999999995,4.139999999999986
121.13899999999995,3.1399999999999864
171.2030000000001,-58.67999999999995
95.10499999999998,-29.58000000000004
80.08999999999997,-23.27000000000004
67.09099999999998,44.94999999999999
71.12299999999998,0.12999999999999545
148.20900000000012,-6.580000000000041
85.10599999999997,96.90999999999991
109.12799999999996,30.599999999999966
69.06299999999999,-58.74000000000001
130.15,-25.550000000000068
144.17700000000005,0.7600000000001046
129.16199999999998,5.3700000000000045
145.16100000000006,47.64999999999998
145.16100000000006,-45.35000000000002
130.15,-35.55000000000007
146.14900000000003,34.93999999999994
99.08899999999996,73.88999999999999
80.08999999999999,43.870000000000005
139.17900000000003,-22.590000000000032
233.2740000000001,-145.7700000000001
260.891,-107.88999999999999
216.88200000000003,-35.389999999999986
128.094,-252.9699999999999
213.40900000000028,-30.300000000000068
189.30700000000024,-63.56000000000006
172.3160000000002,11.870000000000005
158.2890000000002,-5.25
172.27200000000016,-3.1200000000000045
192.024,-208.01
171.2430000000001,10.07000000000005
101.14899999999996,-2.6100000000000136
133.194,4.239999999999952
163.2200000000001,5.460000000000036
147.2210000000001,-2.1000000000000227
125.21499999999992,-17.55000000000001
83.13399999999994,4.21999999999997
133.19400000000002,22.239999999999952
133.19400000000002,-9.910000000000025
134.18200000000002,35.07000000000005
149.23700000000014,-8.330000000000041
164.25200000000012,3.7099999999999795
164.25200000000012,48.20999999999998
144.2620000000001,33.629999999999995
116.20799999999991,32.389999999999986
172.3160000000002,29.370000000000005
102.18099999999993,17.769999999999982
156.2730000000002,-75.63999999999999
141.2580000000001,-43.28000000000003
155.24100000000016,-59.10000000000002
130.23499999999993,32.50999999999999
136.19800000000006,-65.50999999999999
116.16399999999992,57.5
196.031,-427.8599999999999
82.066,-90.71000000000004
86.11899999999999,-51.710000000000036
86.119,58.289999999999964
85.13099999999999,3.3100000000000023
89.16299999999997,53.079999999999984
120.22099999999996,0.18999999999999773
103.18999999999996,36.42999999999995
109.15299999999998,-21.010000000000048
109.15299999999998,-10.010000000000048
174.15900000000002,-51.35000000000002
81.07799999999999,-20.890000000000043
81.07799999999999,-64.89000000000004
69.06699999999998,57.56999999999999
69.06699999999998,57.56999999999999
287.40599999999955,-114.40999999999997
329.8169999999999,-76.36000000000001
185.35500000000025,-6.4500000000000455
162.40300000000002,32.329999999999984
144.388,-97.64999999999998
196.46400000000003,1.830000000000041
196.46400000000003,-20.16999999999996
196.46400000000003,-28.16999999999996
226.446,-81.48000000000013
164.37500000000003,-98.23000000000002
183.425,-61.80000000000007
184.413,-113.12
195.35000000000025,-23.969999999999914
437.841,-219.29000000000008
199.38200000000023,-23.41999999999996
149.19000000000014,-2.7099999999999227
101.19299999999993,12.629999999999995
113.038,69.31
99.055,-3.32000000000005
161.12600000000003,1.6200000000000045
171.12100000000004,-48.81
269.51699999999994,-89.02999999999997
185.35500000000025,-18.129999999999995
227.4360000000003,-45.770000000000095
59.112000000000016,-4.729999999999961
135.21000000000004,-12.020000000000095
135.21000000000004,-14.020000000000095
165.1920000000001,-70.83000000000004
127.23099999999992,-25.160000000000025
121.18299999999994,-29.83000000000004
121.18299999999994,-29.83000000000004
186.2580000000001,-3.7700000000000955
102.13699999999994,98.04999999999995
213.105,-240.89
169.024,-314.59
227.13200000000003,-233.7500000000001
353.67899999999906,-109.00999999999988
227.4360000000003,-39.59000000000003
245.3250000000001,-68.7700000000001
143.27400000000011,8.189999999999998
671.0850000000004,23.019999999999982
521.0639999999999,29.29000000000002
171.32800000000023,-21.659999999999968
105.13999999999996,-4.170000000000016
105.13999999999996,-1.670000000000016
