Metric,Training,Test,Improvement
MAE,27.21600326240852,25.424453549793782,-0.07203659729226808
RMSE,45.562754553221765,31.645794247695083,-1.7915497126147386
R2,0.7825492606997597,0.8545858579920278,-13.916960305526683
MAPE,4.784862860959124,4.264355514700717,-0.5205073462584071
MPE,-1.2886606824239972,-0.6092117250070539,0.6794489574169433
