Metric,Training,Test,Improvement
MAE,26.789085635122976,27.307591663788635,0.06967378966551552
RMSE,36.94591588177305,41.40559182394169,0.5185060286656586
R2,0.7681650115157781,0.6984912218502626,4.459675942168644
MAPE,5.694813081575389,6.107656521718729,0.41284344014334007
MPE,-0.6247180512386983,-2.396208730844964,-1.771490679606266
