Mol. wt.,CRC Tm /K Discrepancy
193.20200000000008,-38.420000000000016
240.26200000000009,5.589999999999975
313.35299999999967,-194.44999999999993
183.2540000000001,-77.24000000000001
208.2640000000001,-64.78000000000009
211.3080000000001,-35.97000000000003
280.2799999999997,-228.82000000000005
322.36099999999965,-251.52999999999997
175.27500000000012,-73.88
169.22700000000006,-63.83000000000004
150.18100000000007,28.95999999999998
342.13399999999984,-259.22
322.3169999999997,-274.54999999999995
184.2420000000001,-115.25
211.2640000000001,30.45999999999998
156.18800000000007,-55.3300000000001
156.18800000000007,-57.230000000000075
256.30800000000005,-109.83000000000004
361.39699999999976,-176.05000000000007
103.16899999999994,-119.86999999999998
248.3760000000001,-172.05000000000007
212.2960000000001,-81.79000000000002
218.12700000000007,-3.0400000000000773
324.4679999999995,-150.73000000000008
270.3759999999997,-94.84000000000003
287.4439999999994,-162.26999999999998
148.20600000000013,-11.089999999999975
195.2620000000001,-69.13
308.33999999999986,-187.25
308.33999999999986,-203.75
354.8319999999999,-108.21000000000015
137.96400000000003,101.95999999999998
289.12899999999973,-223.39
172.02500000000003,-47.73000000000002
196.04700000000005,-22.5
182.02000000000004,-3.730000000000018
182.02000000000004,54.76999999999998
200.0790000000001,17.019999999999925
247.004,-207.71000000000004
208.05800000000005,-79.52000000000004
186.05200000000008,-30.52000000000004
196.04700000000005,43.5
216.03400000000005,-38.85000000000002
217.022,-110.86000000000001
202.007,-72.58000000000004
199.98800000000003,-46.39000000000004
187.04000000000005,-10.890000000000043
157.99800000000005,-58.02000000000001
208.05800000000005,-107.72000000000003
229.93,-302.92999999999995
225.29600000000016,-220.94000000000005
224.26000000000013,-231.32000000000005
88.15399999999995,-6.310000000000059
254.76100000000017,-153.75
67.09099999999998,26.900000000000006
223.27200000000013,-22.430000000000007
73.13899999999995,6.050000000000011
73.13899999999995,-14.29000000000002
117.19199999999992,43.870000000000005
149.2370000000001,-36.93000000000001
117.14799999999994,54.44999999999993
155.2850000000002,218.95
297.2669999999997,-362.6199999999999
212.2490000000001,-252.31000000000006
191.2740000000001,-36.17000000000007
135.21000000000004,-58.12000000000006
116.16399999999994,37.48999999999995
116.16399999999994,115.37
113.15999999999994,3.5799999999999272
201.22500000000008,24.220000000000027
166.1800000000001,-41.94
65.022,12.159999999999997
90.08599999999996,4.349999999999966
215.59200000000004,-128.77000000000004
235.30800000000008,-132.3
179.1970000000001,-90.82000000000005
226.2360000000001,-195.24
405.5789999999994,-225.8499999999999
304.2169999999996,-199.34000000000015
561.5470000000018,-434.03
223.65900000000008,-90.90000000000003
93.51299999999998,118.73999999999995
211.64800000000008,67.31
127.57399999999996,-38.64999999999998
127.57399999999996,34.049999999999955
151.59600000000006,-16.620000000000005
151.59600000000006,-11.620000000000005
142.58900000000008,-41.129999999999995
137.56900000000002,14.149999999999977
137.56900000000002,62.25
184.65100000000004,-50.59000000000003
153.57200000000003,-78.66000000000003
153.56800000000004,-90.93
188.61700000000005,-13.110000000000127
170.0830000000001,-10.539999999999992
316.5709999999998,-110.59000000000003
271.6999999999997,-135.73000000000002
217.568,-191.61
202.553,-202.63
252.61300000000003,-196.63
203.541,-246.60000000000002
145.56400000000005,-4.460000000000036
305.50199999999995,-94.94000000000005
157.60000000000008,1.6299999999999955
141.60100000000006,-53.14000000000004
141.60100000000006,-34.14000000000004
141.60100000000006,-34.14000000000004
171.58300000000006,-61.97000000000003
171.58300000000003,-82.69
171.58300000000003,-113.28999999999996
171.58300000000003,-83.99000000000001
172.57100000000003,-71.68
172.57100000000003,-89.48000000000002
287.65799999999984,-97.67999999999995
157.55600000000004,-53.10000000000002
187.58600000000007,-121.2600000000001
201.56500000000003,-114.59000000000003
173.55500000000004,-100.92000000000002
173.555,-169.42000000000002
158.54400000000004,-52.97000000000003
225.553,-102.68
169.61100000000005,8.480000000000018
169.61100000000005,100.18
248.7170000000001,-160.78999999999996
89.52499999999999,3.2700000000000102
213.6640000000001,-35.660000000000025
128.56199999999998,40.379999999999995
319.8799999999994,-185.2199999999999
163.60700000000003,-56.240000000000066
163.60700000000006,-111.14000000000001
257.7690000000001,-274.5200000000001
145.55300000000005,17.059999999999945
247.55,-326.9599999999999
290.74999999999966,-98.75000000000011
390.8669999999997,-377.17999999999995
478.88499999999976,-768.7099999999999
243.30900000000008,-54.31000000000006
281.3989999999995,-66.79000000000008
130.15,-70.97000000000003
303.1519999999998,-255.21000000000004
405.9689999999996,-136.0300000000001
230.09800000000007,-149.99000000000012
192.00100000000003,-76.67000000000013
385.4159999999997,-353.86
143.23000000000013,55.99999999999994
171.63100000000009,-65.43
42.041,69.41999999999999
43.025000000000006,-39.69
85.06199999999997,-10.010000000000048
51.048,42.619999999999976
147.13300000000004,48.69999999999999
52.036,3.039999999999992
61.471,70.66000000000003
152.922,195.77
160.17600000000007,87.45999999999998
129.075,-51.79000000000008
236.27100000000013,-249.75
114.19199999999994,-39.09000000000003
159.2320000000001,-24.58000000000004
99.17699999999994,7.429999999999978
175.27500000000015,-22.31000000000006
127.23099999999992,-38.369999999999976
234.25500000000008,-268.25
573.7710000000023,-487.5400000000001
198.31000000000017,62.01999999999998
449.85599999999965,-254.95999999999992
227.69900000000013,-151.90000000000003
77.15199999999997,140.62999999999997
507.6269999999996,-376.26999999999987
160.1730000000001,-27.190000000000055
172.31600000000023,-36.129999999999995
153.26900000000015,-8.699999999999989
505.2059999999997,-277.97999999999996
187.6340000000001,-165.14999999999998
300.31399999999974,-130.56999999999994
214.26500000000016,-217.85000000000002
137.22600000000006,148.76999999999998
238.24600000000007,-102.47000000000003
238.24600000000007,-86.97000000000003
152.15300000000008,-46.08000000000004
108.10399999999998,53.31
198.2690000000001,-117.52000000000004
268.2719999999997,-209.99
90.12599999999996,-19.960000000000036
279.3419999999997,-93.0
279.3419999999997,-130.60000000000002
267.33099999999973,-123.28000000000003
240.3500000000001,-129.09000000000003
250.921,-59.05000000000001
449.9239999999999,-220.82999999999998
276.9149999999999,-52.770000000000095
236.89400000000003,8.95999999999998
338.9829999999999,-184.67999999999995
129.24699999999993,-21.230000000000018
263.425,-114.69
127.95799999999998,82.21999999999997
162.01900000000003,-15.79000000000002
162.01900000000003,-39.79000000000002
162.01900000000003,-26.79000000000002
177.03400000000005,-4.57000000000005
253.1320000000001,-116.13
172.014,71.81
163.00700000000006,-101.34000000000003
207.016,-41.12000000000012
192.00100000000003,-98.14000000000004
192.00100000000003,-85.64000000000004
148.98000000000002,-34.750000000000114
163.99500000000003,15.669999999999959
198.052,-41.18000000000001
199.04000000000005,-42.650000000000034
128.134,64.90999999999997
128.134,148.30999999999995
224.34800000000016,100.67000000000002
105.13699999999994,-8.090000000000032
133.191,-74.95000000000002
73.13899999999995,35.650000000000006
171.24000000000012,-51.08000000000001
165.2360000000001,-21.92000000000013
149.2370000000001,-9.500000000000028
98.14899999999994,-51.120000000000005
267.3249999999998,-92.06
239.27100000000013,-70.48000000000008
223.2720000000001,-112.14000000000004
183.2510000000001,-122.32000000000005
155.24100000000013,23.609999999999957
169.22400000000013,-86.79000000000002
167.2080000000001,-100.84999999999997
116.16399999999992,82.08999999999997
129.109,-27.629999999999995
159.09100000000004,-70.68
185.35500000000025,-17.510000000000048
133.19400000000002,-37.440000000000055
133.15000000000003,9.859999999999957
101.17399999999996,-146.10000000000002
162.1920000000001,-13.010000000000048
114.10399999999996,55.69
102.16199999999998,-31.79000000000002
153.13700000000006,-29.050000000000125
205.16900000000004,-156.76
390.90199999999993,-150.14
432.9829999999999,-213.19999999999993
157.30100000000022,4.030000000000001
101.19299999999993,32.110000000000014
266.43499999999983,-170.3800000000001
211.2610000000001,-82.16000000000003
272.3919999999997,-72.60000000000002
153.1810000000001,1.5499999999999545
105.13699999999994,-52.41
183.16300000000007,-48.30000000000001
87.12199999999996,36.91
163.2200000000001,54.849999999999966
165.19200000000006,2.449999999999875
267.3759999999998,-83.80000000000013
143.1860000000001,-28.539999999999992
165.2360000000001,17.57999999999987
137.18200000000004,-0.3800000000000523
175.23100000000008,90.58999999999992
121.18299999999994,-38.49000000000001
121.18299999999994,-35.49000000000001
121.18299999999994,7.509999999999991
121.18299999999992,36.44
136.19800000000006,-9.270000000000039
146.19300000000007,23.96999999999997
184.2420000000001,-1.3100000000000023
101.19299999999993,25.090000000000003
107.53999999999996,4.260000000000019
89.13799999999993,-19.97999999999999
60.100000000000016,-12.030000000000001
96.13299999999995,0.769999999999925
145.2050000000001,-13.760000000000048
174.2470000000001,-13.980000000000075
171.24300000000008,-14.460000000000036
166.18000000000006,-61.79000000000002
151.16500000000008,-87.84000000000003
151.16500000000008,-86.63999999999999
151.16500000000008,-126.84
151.16500000000008,-92.24000000000001
268.31599999999975,12.490000000000009
129.11499999999998,-53.879999999999995
208.26400000000007,-83.85000000000002
163.2200000000001,45.94
164.20800000000008,53.379999999999995
114.19199999999994,16.569999999999993
101.14899999999994,-0.3599999999999852
83.13399999999996,78.6
108.14399999999996,-51.25000000000006
108.14399999999996,-18.750000000000057
96.13299999999995,16.269999999999925
122.17099999999996,-40.76000000000005
122.17099999999994,156.06999999999994
122.17099999999994,87.96999999999997
107.15599999999996,-69.78
107.15599999999996,-20.060000000000002
107.15599999999992,-12.100000000000023
107.15599999999996,-16.430000000000007
107.15599999999996,-12.319999999999993
123.15899999999996,-8.53000000000003
123.15899999999996,20.96999999999997
108.14399999999996,-41.25000000000006
95.14499999999995,-23.28000000000003
157.2160000000001,-38.59000000000003
157.2160000000001,-35.28000000000003
158.20400000000006,-50.250000000000114
297.5709999999992,-51.58000000000004
114.17299999999996,-64.92000000000013
113.18499999999996,13.849999999999966
232.20500000000004,53.5
88.10999999999996,165.12
88.10999999999996,100.32999999999998
360.45999999999975,-162.17000000000007
312.37199999999973,-55.81000000000006
322.24299999999977,-324.9199999999999
183.123,-178.16999999999996
183.123,-126.06999999999994
183.123,-168.16999999999996
183.123,-168.16999999999996
183.123,-144.16999999999996
298.20999999999987,-214.66999999999996
211.133,-183.37
168.108,-94.59000000000003
168.108,-121.19
168.108,-39.29000000000002
200.106,-286.53000000000003
234.62,-188.23000000000002
212.117,-212.08000000000004
212.117,-229.7800000000001
212.117,-189.7800000000001
230.563,-240.0300000000001
244.20600000000005,-189.95000000000005
244.20600000000005,-81.95000000000005
148.11800000000008,-115.41000000000003
259.22099999999995,-159.61
260.2049999999999,-196.18000000000006
276.2729999999998,-190.85000000000002
120.06399999999998,-88.16999999999996
106.037,-130.10000000000002
218.168,-152.69000000000005
218.16800000000003,-83.69000000000005
218.16800000000003,-128.69000000000005
234.16700000000003,-274.4100000000001
184.10700000000003,-177.01
184.107,-208.11
184.10700000000003,-216.51
184.10700000000003,-259.71000000000004
184.10700000000003,-187.70999999999998
226.14400000000003,-215.27999999999997
275.2199999999998,-285.83000000000004
259.22099999999995,-210.61
198.13800000000003,-157.23000000000002
134.0910000000001,-164.64000000000001
134.0910000000001,-159.04000000000002
134.0910000000001,-88.06
166.08900000000006,-119.70000000000005
292.24999999999983,-156.0300000000001
292.24999999999983,-166.0300000000001
240.2150000000001,-321.41
522.0029999999995,-202.09000000000003
241.4630000000003,-29.590000000000032
263.2969999999999,-131.24
239.3180000000001,15.82999999999987
211.2640000000001,-8.229999999999961
169.2270000000001,-4.149999999999977
260.34,-66.57000000000005
336.4379999999997,-76.13
231.68200000000007,-43.780000000000086
242.28200000000007,-106.53000000000009
240.26200000000009,21.589999999999975
212.2960000000001,-58.550000000000125
184.2420000000001,-69.92000000000013
184.2420000000001,18.689999999999998
238.2900000000001,-168.58000000000004
221.25900000000007,-107.31
267.37199999999984,-150.46000000000004
220.2750000000001,-56.770000000000095
212.2520000000001,7.3799999999999955
212.25200000000007,64.78999999999996
210.3650000000002,-120.83999999999997
255.3910000000002,-211.38
101.19299999999993,0.11000000000001364
185.22300000000013,-132.96000000000004
146.19300000000007,-113.46000000000004
268.2759999999997,-266.5300000000001
296.33199999999994,-315.57000000000005
296.4139999999996,-256.16999999999996
401.4219999999997,-212.73000000000013
233.09800000000007,-7.400000000000034
337.5919999999992,-98.66000000000003
199.33800000000025,15.95999999999998
200.37000000000023,-50.370000000000005
181.3230000000002,-12.840000000000032
185.35500000000025,-7.310000000000002
245.40700000000027,-116.01000000000005
261.4530000000001,-100.17000000000002
295.4509999999996,-201.08000000000004
543.5250000000015,-807.3400000000003
145.2020000000001,33.48999999999995
165.2360000000001,37.289999999999964
165.2360000000001,0.7899999999999636
165.2360000000001,0.7899999999999636
183.20700000000008,-54.879999999999995
733.9370000000029,-618.6700000000002
862.064,-679.1300000000002
1018.4210000000038,-1048.3899999999994
421.57799999999946,-247.64999999999998
333.26599999999974,-278.2600000000001
204.31400000000025,-37.27000000000004
60.100000000000016,5.470000000000027
144.22400000000005,29.529999999999973
58.08400000000001,-26.190000000000026
61.08400000000002,27.16999999999996
395.4989999999996,-295.69000000000005
209.2930000000001,-127.52999999999986
253.3050000000001,-161.85000000000014
137.18200000000007,-72.20000000000002
137.18200000000007,-46.5
165.1920000000001,20.599999999999966
152.1970000000001,-75.48000000000002
122.12699999999997,48.599999999999966
182.1790000000001,-110.83000000000004
167.16400000000007,-110.4500000000001
167.16400000000007,-51.550000000000125
224.2160000000001,-125.20000000000005
179.2190000000001,-14.07000000000005
179.2190000000001,41.92999999999995
209.2450000000001,-32.160000000000025
180.2070000000001,8.439999999999998
45.085000000000015,-3.4099999999999966
165.1920000000001,-68.27000000000004
165.1920000000001,7.029999999999973
132.11900000000003,106.63
121.18299999999994,-75.97
121.18299999999994,-92.97
121.18299999999994,-34.07000000000005
121.18299999999992,-49.25
149.19300000000007,23.449999999999932
163.2200000000001,12.079999999999927
146.19300000000007,7.489999999999952
101.19299999999993,172.51
145.20200000000014,-12.48999999999998
89.09399999999997,72.23999999999992
113.11599999999996,-6.3799999999999955
277.32299999999964,-36.129999999999995
169.1800000000001,34.72000000000003
201.22500000000008,-15.550000000000068
218.2560000000001,-74.54999999999995
193.24600000000007,12.17999999999995
123.19899999999993,-66.02000000000004
167.20800000000008,5.3799999999999955
167.2080000000001,-41.120000000000005
167.2080000000001,-2.1200000000000045
167.2080000000001,-8.319999999999993
593.0380000000033,-301.05000000000007
43.06900000000001,-44.359999999999985
225.3350000000001,-98.47000000000008
175.1840000000001,24.310000000000002
104.10899999999997,17.12999999999994
89.13799999999993,55.01999999999998
145.20200000000014,-40.48999999999998
135.21000000000004,-85.76000000000002
135.21,-24.6400000000001
226.27600000000007,-241.58000000000004
155.19700000000012,-53.02000000000004
141.1700000000001,-107.27000000000004
151.16500000000008,-101.52000000000004
151.16500000000008,-101.62
195.1740000000001,-95.92000000000002
195.1740000000001,-85.92000000000002
149.1460000000001,-83.13
163.22000000000008,16.869999999999948
165.1920000000001,13.549999999999955
179.2190000000001,7.279999999999973
149.23700000000014,113.22999999999996
107.15599999999996,-56.46000000000001
107.15599999999996,-70.36000000000001
107.15599999999996,-83.96000000000001
151.16500000000008,-46.06000000000006
151.16500000000008,-38.56000000000006
151.16500000000008,-24.06000000000006
129.188,-12.379999999999995
87.14699999999998,-35.31
137.22600000000006,-23.310000000000002
88.10999999999996,57.72999999999996
175.18700000000007,-26.79000000000002
167.2080000000001,-24.879999999999995
162.14800000000005,-131.74000000000012
331.20199999999977,-260.6600000000001
301.34199999999964,-160.01000000000005
349.42999999999967,-252.42000000000002
372.5529999999994,-192.07999999999993
383.3659999999997,-251.1400000000001
355.69999999999976,-321.92999999999995
181.23800000000008,-35.69999999999999
196.2530000000001,-95.78000000000009
77.05799999999998,135.06999999999996
111.11899999999996,-36.02000000000001
111.11899999999996,-8.920000000000016
135.14100000000005,74.70999999999998
121.11399999999998,34.77999999999997
328.2019999999999,-275.4599999999999
186.098,-197.7
125.14599999999996,-16.610000000000014
155.12800000000004,-37.95999999999998
141.10100000000003,-73.37
141.10100000000003,-26.370000000000005
141.10100000000003,-40.870000000000005
130.07800000000003,50.31999999999999
255.03200000000004,-138.06000000000006
248.19400000000005,-168.36
323.39199999999965,-200.36
247.24700000000013,-134.22000000000003
146.14600000000007,-53.01000000000005
307.3279999999997,-350.40999999999997
612.6400000000016,-1091.0899999999997
217.2680000000001,-177.28999999999996
465.63099999999946,-450.29999999999995
325.2699999999997,-397.81999999999994
189.1710000000001,-132.87
132.11900000000003,11.859999999999957
59.07200000000001,-13.180000000000007
214.2680000000001,-63.30000000000007
182.22600000000008,-11.540000000000077
212.25200000000007,-21.06000000000006
255.2740000000001,-242.41999999999996
285.2999999999996,-304.5100000000001
598.7000000000018,-1081.17
255.49000000000032,-42.460000000000036
251.45800000000028,-39.19
130.23499999999996,-36.72000000000003
122.17099999999996,-56.879999999999995
111.18799999999992,-24.289999999999992
115.21999999999991,-1.759999999999991
255.44600000000028,-25.120000000000005
237.43100000000027,-30.52000000000004
241.4630000000003,-34.19
100.16499999999994,-50.620000000000005
160.21700000000016,-42.02000000000004
306.2789999999997,-509.45000000000005
115.17599999999992,83.57999999999998
144.1740000000001,75.29000000000002
116.20799999999991,-11.949999999999989
108.14399999999996,-12.009999999999991
174.20400000000015,-74.12999999999994
97.16099999999994,-29.52000000000001
106.12799999999996,66.87
101.19299999999993,11.51000000000002
111.14799999999995,-78.97000000000003
135.18800000000005,104.98999999999995
268.3599999999998,-169.28999999999996
160.18000000000006,-85.40999999999997
75.07099999999997,-0.9900000000000091
118.09599999999996,37.14999999999998
76.09899999999996,-105.89000000000001
57.05200000000001,-36.96000000000001
137.13800000000006,-26.83000000000004
133.15000000000003,-54.00000000000006
152.15300000000005,-71.49000000000001
119.12299999999996,-0.6299999999999955
119.12299999999996,-15.829999999999984
119.12299999999996,14.370000000000005
103.12099999999997,-3.7000000000000455
125.17099999999994,-17.590000000000032
370.9149999999999,-23.990000000000066
228.116,-324.5
243.39100000000025,-49.300000000000125
47.057000000000016,146.14
167.20800000000008,29.839999999999975
123.15499999999994,48.07999999999993
151.11800000000008,-25.180000000000007
101.10499999999996,52.65999999999997
169.18000000000006,-103.13
90.08199999999997,25.17999999999995
183.11900000000003,-202.37
183.11900000000003,-120.87
151.16500000000008,61.5
151.16500000000008,1.0
151.16500000000008,20.5
213.23600000000008,-93.77000000000004
213.23600000000008,-38.18000000000001
179.2190000000001,-30.54000000000002
213.2800000000001,1.9799999999999045
375.59699999999935,-194.02000000000004
131.131,33.42999999999995
131.131,67.92999999999995
71.07899999999998,-1.2299999999999898
71.07899999999998,-22.22999999999999
189.17,-51.54000000000008
157.25700000000018,-0.5900000000000318
76.05499999999998,66.44999999999993
141.17000000000007,126.01999999999998
261.28099999999995,-341.07000000000005
311.3409999999997,-381.37
289.33499999999964,-374.13
68.07899999999998,45.870000000000005
100.07699999999998,7.939999999999998
114.06,-33.280000000000086
86.09399999999997,-12.139999999999986
123.15899999999996,-72.87
133.10300000000004,11.949999999999989
95.10499999999998,33.66999999999996
118.13899999999995,12.149999999999977
134.13800000000003,17.599999999999966
132.16600000000005,-37.460000000000036
117.15099999999995,-21.380000000000052
175.18700000000007,-100.84000000000003
156.18800000000007,-137.73000000000002
203.2410000000001,-167.38
147.13300000000004,-8.360000000000014
161.2040000000001,-110.56
205.21300000000008,-226.42999999999995
189.21400000000008,-146.11
175.18700000000007,-22.07000000000005
159.18800000000007,33.629999999999995
173.2150000000001,-53.94
613.9590000000005,-288.78999999999985
184.96400000000003,62.599999999999966
219.02500000000003,-7.990000000000009
219.02500000000003,-31.49000000000001
219.02500000000003,-1.5900000000000318
229.02000000000004,70.00999999999999
249.007,-74.84000000000003
249.007,-88.84000000000003
249.007,48.15999999999997
570.9340000000004,-264.12
137.1860000000001,-74.66000000000008
73.13899999999995,-15.949999999999989
193.24600000000007,-25.610000000000127
117.14799999999994,83.44999999999999
115.20099999999996,-16.25
147.13300000000004,28.639999999999986
137.14200000000005,3.3600000000000136
227.30700000000013,-27.910000000000025
59.11200000000002,-13.799000000000035
103.16499999999994,157.05999999999997
103.12099999999997,120.71999999999997
293.45399999999944,-100.82000000000005
149.2370000000001,-65.03000000000003
152.19700000000012,-1.740000000000009
226.3230000000001,-68.84000000000003
179.2190000000001,49.27999999999997
113.15999999999994,94.43999999999997
121.18299999999994,-44.629999999999995
211.2610000000001,-103.41999999999996
144.17700000000005,-21.480000000000018
144.17700000000005,34.01999999999998
129.16199999999998,-22.24000000000001
145.16100000000006,69.57999999999987
117.14799999999994,180.76
332.3999999999996,-187.21000000000015
301.3859999999996,-171.74
237.7300000000001,-91.64000000000004
328.4119999999995,-260.4899999999999
461.77599999999984,-310.26999999999987
131.17499999999998,194.90999999999997
131.17499999999998,194.90999999999997
131.17499999999998,194.90999999999997
197.19000000000008,-119.75999999999999
249.0970000000001,-93.72999999999996
205.34800000000013,-89.76000000000005
242.36600000000016,-179.88
146.1900000000001,27.649999999999977
78.074,44.90999999999997
66.06299999999999,51.43000000000001
295.29099999999966,-211.29999999999995
295.2979999999998,-143.26
378.3159999999996,-164.83000000000004
383.6199999999994,-209.48000000000002
332.49999999999994,-321.97000000000014
217.2930000000001,-51.04000000000002
149.2150000000001,57.799999999999955
279.3359999999996,-96.08000000000004
221.2560000000001,-68.84000000000003
44.05700000000001,87.12
104.10899999999998,17.21999999999997
225.3130000000001,-12.450000000000045
241.2430000000001,-102.39000000000004
271.38999999999976,-284.61
123.15499999999994,-33.73000000000002
123.15499999999994,-40.930000000000064
123.15499999999994,17.869999999999948
151.16500000000008,65.37
138.17000000000007,-84.71000000000004
138.17000000000007,-68.21000000000004
133.15000000000003,-8.430000000000064
133.15000000000003,26.569999999999936
180.23200000000008,-88.17000000000007
198.13400000000004,-160.50999999999993
198.13400000000004,-151.10999999999996
199.2090000000001,-58.31
190.24600000000007,-116.52000000000004
232.28300000000013,-162.8900000000001
229.2790000000001,-46.39000000000004
137.18200000000007,-10.720000000000027
137.18200000000007,-34.22000000000003
168.15200000000007,-55.06
168.15200000000007,-78.06
168.15200000000004,-67.06
223.2280000000001,-45.28000000000003
165.1920000000001,5.699999999999932
165.1920000000001,-0.8000000000000682
165.1920000000001,45.39999999999998
207.2290000000001,-36.97000000000003
214.2680000000001,-97.15000000000003
124.14299999999996,-70.20000000000005
159.18800000000007,-68.22000000000003
243.13100000000003,-344.93999999999994
73.09499999999997,77.59
149.1930000000001,91.42999999999995
67.09099999999998,53.23999999999998
31.058,-4.560000000000031
237.25800000000004,-119.86000000000001
151.16500000000008,-46.90000000000009
151.16500000000008,40.49999999999994
151.16500000000005,21.529999999999973
151.16500000000005,-31.970000000000027
151.16500000000005,9.029999999999973
116.11999999999996,113.63
167.20800000000008,-32.06
167.16400000000007,-40.02000000000004
165.2360000000001,55.88999999999987
107.15599999999996,-32.11000000000007
107.15599999999996,-48.50000000000003
107.15599999999996,25.599999999999966
107.15599999999992,-31.579999999999984
135.16600000000005,68.09999999999991
135.16600000000005,83.59999999999991
135.16600000000005,38.51999999999998
131.178,-3.9700000000000273
122.17099999999996,-14.480000000000018
122.17099999999996,-49.98000000000002
122.17099999999996,-23.980000000000018
122.17099999999996,-7.480000000000018
122.17099999999996,-49.48000000000002
121.18299999999994,-58.97
121.18299999999994,-16.470000000000027
149.2370000000001,119.00999999999999
132.166,20.560000000000002
117.15099999999995,-21.200000000000045
117.15099999999995,-33.70000000000002
117.15099999999995,17.299999999999955
164.23300000000006,-89.94
149.21800000000005,-122.16000000000003
240.33100000000007,-143.7000000000001
133.15,-69.78000000000003
121.18299999999994,30.549999999999955
287.40599999999955,-87.57000000000005
101.14899999999994,145.84999999999997
87.16599999999994,-63.640000000000015
87.16599999999994,23.78
83.13399999999996,-23.75000000000003
83.13399999999996,12.389999999999986
75.06699999999998,90.65999999999997
181.23800000000008,16.22999999999996
215.59200000000004,-125.59000000000003
57.05200000000001,43.629999999999995
99.08899999999998,17.8899999999999
220.0550000000001,-3.4599999999999795
135.21000000000004,-50.45000000000002
225.16000000000005,-210.15999999999997
182.13500000000005,-177.57999999999998
182.13500000000005,-164.57999999999998
182.13500000000005,-151.47999999999996
182.13500000000005,-170.38
182.13500000000005,-181.68
182.13500000000005,-175.88
198.13400000000004,-259.9
198.13400000000004,-260.9
255.49000000000032,-70.76999999999998
183.25400000000008,-56.030000000000086
226.2790000000001,-172.16000000000008
198.2690000000001,-119.52000000000004
130.19700000000003,52.799999999999955
179.26300000000012,57.20999999999998
