Metric,Training,Test,Improvement
MAE,10.359653244738722,17.706795348527518,0.021350972946388325
RMSE,12.876848730692714,24.465547668844362,7.347142103788796
R2,0.9827332961031143,0.961382323156726,11.588698938151648
MAPE,3.4117821174377534,6.3554536073180925,2.943671489880339
MPE,-0.19972352262348572,-2.651360196758803,-2.451636674135317
