Mol. wt.,CRC Tm /K
148.2050000000001,255.05
188.27000000000007,316.15
164.20800000000008,406.05
194.1860000000001,274.17999999999995
114.19199999999994,387.15
86.13399999999994,274.15
101.14899999999994,228.15
104.14899999999992,402.45
83.13399999999996,292.12
102.13299999999994,309.15
88.14999999999993,328.15
168.28000000000017,369.15
164.24800000000013,365.85
124.13899999999994,324.65
124.13899999999994,405.25
108.14399999999996,288.15
108.14399999999996,320.65
96.13299999999995,380.65
230.3100000000001,503.15
122.17099999999996,334.15
122.17099999999994,455.15
122.17099999999994,387.05
107.15599999999996,209.35
107.15599999999996,259.07
107.15599999999992,267.03
107.15599999999996,262.7
107.15599999999996,266.81
123.15899999999996,426.65
123.15899999999996,456.15
108.14399999999996,298.15
95.14499999999995,280.83
157.2160000000001,330.84
157.2160000000001,334.15
158.20400000000006,379.45
230.30400000000017,299.75
297.5709999999992,296.04999999999995
146.14200000000008,291.75
62.137000000000015,174.89
178.14000000000007,332.15
194.1860000000001,413.752
331.9659999999999,431.35
114.17299999999996,338.15
244.38400000000007,396.15
113.18499999999996,356.65
112.19699999999996,224.15
112.19699999999996,210.63
232.20500000000004,434.15
88.10999999999996,454.35
88.10999999999996,379.15
360.45999999999975,508.15
318.4659999999998,412.65
312.37199999999973,569.15
322.24299999999977,372.45
183.123,401.15
183.123,453.25
183.123,411.15
183.123,411.15
183.123,435.15
298.20999999999987,658.15
298.20999999999987,585.15
211.133,457.15
168.108,388.95
168.108,362.35
168.108,444.25
200.106,420.45
234.62,372.15
212.117,455.85
212.117,438.15
212.117,478.15
230.563,347.15
244.20600000000005,400.15
244.20600000000005,508.15
148.11800000000008,306.65
259.22099999999995,483.15
260.2049999999999,416.15
276.2729999999998,433.65
120.06399999999998,311.35
106.037,258.15
218.168,421.15
218.16800000000003,490.15
218.16800000000003,445.15
234.16700000000003,411.15
184.10700000000003,418.25
184.107,387.15
184.10700000000003,378.75
184.10700000000003,335.54999999999995
184.10700000000003,407.55
226.14400000000003,345.65
275.2199999999998,468.65
259.22099999999995,432.15
198.13800000000003,474.75
134.0910000000001,231.15
134.0910000000001,251.75
134.0910000000001,325.15
166.08900000000006,415.15
292.24999999999983,582.15
292.24999999999983,572.15
240.2150000000001,316.45
522.0029999999995,346.04999999999995
241.4630000000003,293.15
242.4470000000003,265.45
370.5739999999993,282.75
390.56399999999945,298.15
426.6819999999992,291.15
88.10599999999995,228.15
88.10599999999995,284.9
116.07199999999996,356.15
74.07899999999997,175.94
263.2969999999999,378.65
254.27900000000017,494.15
136.23800000000003,177.64999999999998
158.2850000000002,203.95
174.2840000000002,218.15
174.35300000000018,221.85
239.3180000000001,406.15
286.3269999999996,444.65
214.2640000000001,371.15
211.2640000000001,374.55
178.2340000000001,335.15
340.37799999999976,419.65
169.2270000000001,326.35
330.4299999999997,510.15
260.34,423.15
274.3629999999996,362.65
276.40399999999966,378.95
336.4379999999997,520.15
206.2880000000001,422.15
202.25600000000009,359.04999999999995
210.3200000000001,300.15
210.3200000000001,325.35
208.3040000000001,320.65
236.27000000000007,384.15
231.68200000000007,357.65
242.28200000000007,443.15
218.3460000000001,333.54999999999995
182.2660000000001,255.15
182.2660000000001,324.33
240.26200000000009,527.15
212.2960000000001,347.15
214.2640000000001,395.65
180.25000000000009,281.35
170.21100000000007,300.015
220.27100000000007,364.15
232.3260000000001,475.15
184.2420000000001,323.65
184.2420000000001,401.85
238.2900000000001,456.15
318.3279999999998,411.15
268.26799999999974,346.15
168.2390000000001,298.37
184.23800000000008,338.15
221.25900000000007,344.15
318.3279999999998,346.15
267.37199999999984,370.65
196.2930000000001,279.15
196.2930000000001,302.25
224.25900000000007,350.15
210.2760000000001,345.65
210.2760000000001,319.15
210.2760000000001,307.15
208.26000000000008,317.95
194.2770000000001,322.15
208.26000000000008,329.15
220.2750000000001,473.15
270.2839999999997,394.15
186.27900000000005,257.79999999999995
212.2520000000001,462.15
212.25200000000007,509.15
197.832,216.15
210.3650000000002,340.25
424.06299999999993,505.15
255.3910000000002,378.15
132.20299999999995,175.84999999999997
101.19299999999993,210.15
150.31200000000013,187.75
102.17699999999994,158.34999999999997
230.30400000000017,257.45
174.1960000000001,228.85
185.22300000000013,315.65
250.29400000000007,242.15
202.2500000000001,267.25
118.24499999999992,170.46999999999997
146.19300000000007,346.15
268.2759999999997,604.15
683.1810000000032,334.15
120.24199999999996,305.65
120.24199999999996,327.15
120.24199999999996,384.55
296.33199999999994,493.15
306.3639999999998,562.65
210.27600000000007,429.15
296.4139999999996,477.65
106.21499999999996,350.15
401.4219999999997,338.15
210.3200000000001,354.95
474.7259999999993,308.65
233.09800000000007,430.15
130.18999999999997,220.95
130.18999999999997,303.15
70.09099999999997,172.14999999999998
86.15899999999996,293.15
310.6099999999991,316.95
340.5919999999992,353.75
326.6089999999991,344.15
337.5919999999992,367.15
308.59399999999914,311.15
338.5759999999992,306.15
338.5759999999992,335.04999999999995
184.3230000000002,317.15
199.33800000000025,374.15
170.34000000000023,263.6
200.37000000000023,341.15
230.30400000000017,399.75
202.33800000000025,354.45
181.3230000000002,277.15
202.40700000000024,266.45
200.3220000000002,316.97
186.33900000000023,297.35
186.33900000000023,292.15
184.3230000000002,294.15
218.7680000000002,256.15
168.3240000000002,237.96
228.28800000000007,438.65
228.37600000000023,274.35
240.38700000000023,277.15
185.35500000000025,300.95
245.40700000000027,342.65
261.4530000000001,314.65
246.43800000000024,271.15
252.4860000000003,285.75
260.4430000000001,274.65
382.5439999999994,316.65
262.43700000000007,339.15
338.44399999999945,369.65
166.3080000000002,254.15
295.4509999999996,329.15
450.88,342.85
543.5250000000015,503.15
234.33900000000017,406.15
360.5379999999994,403.15
312.45299999999946,445.15
324.33199999999977,396.85
282.5559999999996,309.63
342.5199999999993,398.65
312.5379999999992,348.21
298.55499999999915,337.04999999999995
304.47399999999936,235.15
310.52199999999925,297.65
310.52199999999925,327.15
310.52199999999925,297.15
222.3720000000002,325.65
294.39099999999945,415.65
145.2020000000001,330.15
165.2360000000001,349.65
165.2360000000001,313.15
165.2360000000001,313.15
92.52499999999998,247.15
183.20700000000008,484.65
72.10699999999996,123.14999999999998
140.1820000000001,218.15
240.43100000000027,297.25
268.485,299.25
386.7079999999992,358.15
386.7079999999992,337.15
394.64299999999935,419.15
396.6589999999993,431.15
396.6589999999993,367.15
396.6589999999993,391.15
400.6909999999992,430.65
400.6909999999992,419.15
400.6909999999992,404.15
176.12400000000005,441.15
733.9370000000029,464.15
862.064,495.15
1018.4210000000038,365.15
421.57799999999946,388.15
272.3879999999997,494.65
272.3879999999997,453.15
272.3879999999997,454.15
376.4959999999996,471.15
288.3869999999995,563.15
270.37199999999973,533.3499999999999
303.14099999999974,395.65
333.26599999999974,330.15
204.31400000000025,362.15
30.07,90.36999999999998
60.100000000000016,284.29
62.06800000000002,260.15
146.14200000000008,292.04999999999995
146.14200000000008,242.15
270.2839999999997,346.65
426.6819999999993,329.75
538.8980000000006,342.25
198.2180000000001,233.15
595.0060000000033,348.45
482.7899999999992,334.85
144.22400000000005,363.15
166.17600000000007,318.15
328.53699999999924,333.65
94.20399999999998,231.95
62.137000000000015,125.26
58.08400000000001,238.15
46.06900000000002,159.01
61.08400000000002,283.54999999999995
395.4989999999996,373.15
296.4099999999995,459.15
209.2930000000001,434.35
312.45299999999946,545.15
164.2040000000001,312.15
253.3050000000001,499.15
137.18200000000007,252.15
137.18200000000007,277.85
165.1920000000001,406.15
122.16699999999992,243.55
152.1970000000001,344.65
166.17600000000007,293.85
166.17600000000007,472.15
240.3020000000001,335.15
90.12199999999994,203.15
132.159,211.45
144.1700000000001,225.85
122.12699999999997,339.15
172.2270000000001,310.65
182.1790000000001,369.65
167.16400000000007,274.25
167.16400000000007,333.15
224.2160000000001,397.15
138.16600000000008,302.15
138.16600000000008,339.65
179.2190000000001,352.15
179.2190000000001,408.15
209.2450000000001,391.15
180.2070000000001,446.65
88.10599999999995,189.35
130.14299999999997,228.15
100.11699999999996,202.15
45.085000000000015,192.15
165.1920000000001,287.45
165.1920000000001,362.75
132.11900000000003,469.65
121.18299999999994,226.15
121.18299999999994,209.15
121.18299999999994,268.04999999999995
121.18299999999992,209.75
236.27000000000007,381.95
149.19300000000007,343.65
106.16799999999994,178.2
163.2200000000001,359.15
164.2040000000001,320.65
138.16600000000008,371.65
146.19300000000007,449.65
150.17700000000008,238.65
192.21400000000008,273.15
218.2520000000001,333.65
229.0730000000001,255.15
223.11000000000013,306.15
116.15999999999993,176.14999999999998
116.15999999999993,241.35
102.17699999999992,258.15
84.16199999999994,141.14999999999998
144.21400000000014,173.14999999999998
101.19299999999993,398.15
145.20200000000014,251.15
89.09399999999997,321.4
122.55099999999996,252.15
164.58800000000005,265.15
108.52399999999996,192.55
176.2150000000001,279.65
113.11599999999996,247.05
277.32299999999964,383.65
169.1800000000001,325.15
201.22500000000008,324.15
84.16199999999994,130.24999999999997
112.21599999999992,161.86999999999998
110.19999999999992,163.24999999999997
98.18899999999992,134.73
96.17299999999992,154.34999999999997
70.13499999999998,123.74999999999996
200.3220000000002,253.15
273.95199999999977,331.65
114.14399999999992,255.15
218.2560000000001,554.65
196.20200000000008,405.15
73.13899999999995,133.14999999999998
193.24600000000007,339.65
134.222,210.25
134.222,188.85
134.222,219.45
134.222,223.65
134.222,206.25
128.2589999999999,173.74999999999997
128.2589999999999,150.76999999999998
130.18699999999995,183.65
123.19899999999993,273.15
167.20800000000008,398.15
167.2080000000001,351.65
167.2080000000001,390.65
167.2080000000001,384.45
158.15300000000008,291.15
228.37600000000023,271.35
28.053999999999995,103.98999999999998
593.0380000000033,422.15
43.06900000000001,195.15
288.47499999999934,350.15
225.3350000000001,302.15
168.16700000000006,299.15
140.13800000000006,307.65
175.1840000000001,464.15
128.2589999999999,158.24999999999997
158.24100000000016,206.95
284.48399999999947,297.35
128.21499999999992,173.14999999999998
146.23000000000016,233.15
144.21400000000014,205.55
130.23099999999994,203.15
172.26800000000017,193.15
184.27900000000017,183.15
549.9230000000007,315.04999999999995
104.10899999999997,318.95
174.1960000000001,302.15
146.14200000000008,281.15
62.06800000000002,173.14999999999998
166.17600000000007,347.15
166.17600000000007,390.15
186.2510000000001,354.65
89.13799999999993,283.15
196.20200000000008,317.15
145.20200000000014,208.15
104.21799999999992,150.95
180.2030000000001,280.65
152.1930000000001,266.15
135.21000000000004,240.15
135.21,258.15
164.2040000000001,263.15
130.18699999999995,173.84999999999997
130.18699999999995,253.15
226.27600000000007,403.15
126.2429999999999,192.35
112.21599999999992,129.34999999999997
112.21599999999992,167.24999999999997
112.21599999999992,164.14999999999998
84.16199999999994,142.95
60.09600000000002,160.14999999999998
158.19700000000012,264.15
114.2319999999999,158.14999999999998
114.2319999999999,182.35
112.21599999999992,160.24999999999997
155.19700000000012,399.65
116.15999999999993,175.34999999999997
141.1700000000001,337.65
76.16399999999996,167.26
156.2280000000001,259.25
156.2280000000001,265.75
214.2640000000001,361.65
151.16500000000008,260.95
151.16500000000008,260.85
195.1740000000001,320.15
195.1740000000001,330.15
149.1460000000001,330.65
186.2950000000002,228.75
308.5059999999993,218.15
312.5379999999992,306.25
310.52199999999925,252.15
310.52199999999925,278.25
172.26800000000017,228.45
116.11599999999994,223.15
100.20499999999991,154.59999999999997
130.18699999999995,181.95
116.20399999999992,260.15
122.16699999999992,291.15
122.16699999999992,273.15
122.16699999999992,318.15
163.22000000000008,328.15
164.2040000000001,243.75
165.1920000000001,326.15
179.2190000000001,331.15
132.115,385.15
102.13299999999995,199.55
88.14999999999995,145.64999999999998
149.23700000000014,398.65
104.21799999999992,156.11999999999998
107.15599999999996,210.15
107.15599999999996,196.25
107.15599999999996,182.65
151.16500000000008,274.15
151.16500000000008,281.65
151.16500000000008,296.15
166.17600000000007,318.15
132.206,197.55
132.206,171.84999999999997
178.14000000000007,363.15
256.43000000000023,285.45
129.188,473.95
120.17299999999994,264.65
87.14699999999998,187.65
106.18999999999994,173.14999999999998
120.19499999999992,192.45
120.19499999999992,177.45
120.19499999999992,210.45
184.11300000000003,234.05
198.1740000000001,436.15
148.24900000000014,259.75
148.24900000000014,257.65
137.22600000000006,339.65
214.34900000000025,257.15
212.3330000000002,235.15
88.10999999999996,367.15
72.10699999999996,157.34999999999997
132.162,295.15
175.18700000000007,359.65
124.18299999999992,304.15
167.2080000000001,370.15
110.15599999999992,300.15
146.18900000000008,325.15
478.6839999999996,635.15
262.302,260.15
588.5620000000016,516.15
154.25300000000016,274.54999999999995
216.23600000000008,394.65
162.14800000000005,385.15
331.20199999999977,391.15
154.25300000000016,314.65
301.34199999999964,326.15
349.42999999999967,322.45
262.4810000000001,319.15
372.5529999999994,525.15
286.2389999999998,603.15
302.3289999999997,481.15
383.3659999999997,278.15
355.69999999999976,320.85
202.25600000000009,383.35
181.23800000000008,403.45
166.22300000000007,387.91
210.23200000000008,503.15
196.2530000000001,439.15
196.24900000000008,376.57
182.2220000000001,427.15
180.20600000000005,357.15
77.05799999999998,381.15
78.04199999999999,308.35
111.11899999999996,244.15
111.11899999999996,271.25
96.10399999999996,230.97
154.14000000000004,367.15
135.14100000000005,359.15
126.12999999999997,296.15
140.11300000000003,397.35
140.11300000000003,396.75
140.11300000000003,457.05
121.11399999999998,307.95
158.55900000000003,275.15
158.55900000000003,243.15
158.55900000000003,282.15
172.20200000000006,346.65
172.20200000000006,347.35
76.11399999999996,139.14999999999998
76.11399999999996,151.74999999999997
102.15199999999994,286.15
160.27600000000018,238.15
328.2019999999999,364.85
186.098,298.95
48.06000000000001,129.99999999999997
64.05900000000001,246.75
46.044,112.64999999999998
118.19499999999992,200.15
104.16799999999994,170.14999999999998
222.00000000000003,231.65
222.00000000000003,246.15
34.03300000000001,129.81999999999996
126.12999999999997,234.15
126.12999999999997,238.15
126.12999999999997,228.15
125.14599999999996,287.35
110.13099999999996,238.15
155.12800000000004,326.35
146.16400000000004,259.15
146.16400000000004,331.15
141.10100000000003,267.15
141.10100000000003,314.15
141.10100000000003,299.65
132.22199999999998,209.15
90.14099999999996,153.14999999999998
112.10299999999997,289.25
112.10299999999997,287.15
112.10299999999997,321.15
138.14100000000005,302.15
138.14100000000005,228.15
62.087000000000025,114.14999999999998
60.07100000000002,253.15
110.13099999999996,210.65
110.13099999999996,183.95
110.13099999999996,216.55
164.10100000000003,191.65
164.10100000000003,231.45
130.07800000000003,557.15
336.44699999999943,543.15
378.43999999999954,483.15
436.5199999999995,524.15
255.03200000000004,505.15
268.26799999999974,529.65
370.3099999999998,478.15
180.1560000000001,375.15
658.9200000000026,441.15
116.07199999999996,562.55
168.14800000000005,389.15
68.07499999999997,187.57
126.11099999999996,341.65
130.53,272.15
112.08399999999996,403.15
112.08399999999996,394.85
156.09300000000002,615.15
198.1740000000001,325.15
136.15000000000006,312.65
110.11199999999997,301.65
198.2210000000001,320.15
124.13899999999995,301.15
124.13899999999994,302.15
122.12299999999996,325.15
138.12200000000004,414.15
98.10099999999996,258.65
192.17000000000004,408.15
248.19400000000005,427.15
354.3549999999997,455.15
182.1720000000001,460.35
180.1560000000001,440.15
323.39199999999965,388.65
364.3089999999999,573.15
342.2969999999996,465.15
154.25300000000016,258.15
346.3789999999996,507.15
390.5199999999994,507.15
210.1380000000001,398.65
182.1720000000001,370.15
434.3939999999997,371.15
196.1550000000001,404.15
180.1560000000001,422.15
324.28499999999974,493.15
247.24700000000013,418.15
298.29099999999966,468.65
390.3409999999997,405.15
390.3409999999997,407.15
176.12400000000005,450.65
146.14600000000007,455.15
307.3279999999997,468.15
612.6400000000016,452.15
217.2680000000001,358.15
92.09399999999997,291.35
621.0000000000032,323.25
356.5469999999993,308.15
218.2050000000001,195.15
404.41799999999984,349.15
554.8530000000017,304.15
386.5289999999994,213.15
470.69099999999935,282.75
885.4530000000038,278.45
807.3390000000037,339.15
723.1770000000033,330.15
465.63099999999946,439.65
60.052000000000014,370.15
76.05099999999999,352.65
325.2699999999997,459.15
189.1710000000001,489.15
132.11900000000003,493.15
58.03600000000001,288.15
74.035,371.15
352.7699999999997,493.15
222.3720000000002,364.15
59.07200000000001,323.15
214.2680000000001,503.15
182.22600000000008,509.65
212.25200000000007,546.15
255.2740000000001,373.15
285.2999999999996,383.15
1404.7160000000065,388.35
472.70999999999935,606.15
262.30499999999995,499.15
234.33900000000017,331.15
598.7000000000018,445.65
302.2819999999997,413.15
296.58299999999923,313.54999999999995
436.853,341.15
373.3209999999999,368.95
389.3199999999999,435.95
395.3269999999998,395.35
285.212,284.15
983.906,379.15
380.74499999999904,331.95
254.45800000000028,309.15
255.49000000000032,322.15
240.4750000000003,295.12
251.45800000000028,307.15
270.4569999999999,334.23
256.4740000000003,326.15
254.45800000000028,321.35
254.45800000000028,323.85
238.4590000000003,283.85
316.57299999999924,292.85
464.0709999999999,338.65
92.14099999999996,188.35
214.036,255.65
296.18199999999973,311.15
200.053,150.64999999999998
170.027,146.34999999999997
114.18799999999992,229.21
100.20499999999991,182.601
130.23499999999996,298.45
122.17099999999996,241.75
160.1690000000001,377.55
132.20299999999995,295.04999999999995
111.18799999999992,209.35
132.27199999999996,229.93
142.15400000000008,322.15
130.18699999999995,265.98
116.20399999999992,239.95
116.20399999999992,203.15
116.20399999999992,231.95
114.18799999999992,238.45
114.18799999999992,235.95
114.18799999999992,241.05
148.63300000000012,189.35
98.18899999999992,154.32
98.18899999999992,163.67999999999998
98.18899999999992,136.51
128.17099999999994,266.65
158.24100000000016,222.85
115.21999999999991,250.15
176.30300000000017,225.15
186.2950000000002,215.65
182.35100000000023,232.85
168.3240000000002,212.15
200.3220000000002,226.75
198.30600000000013,261.15
96.17299999999992,192.25
96.17299999999992,142.64999999999998
302.2819999999997,499.15
610.5650000000018,535.15
551.49,600.15
627.5880000000002,433.15
641.7000000000006,440.15
328.41399999999976,653.15
264.75,272.15
284.784,503.15
360.88199999999983,424.85
360.88199999999983,386.85
360.88199999999983,385.15
360.88199999999983,376.65
260.762,252.15
290.8319999999999,388.15
290.8319999999999,430.55
290.8319999999999,410.15
272.773,264.15
390.8639999999999,558.15
390.8639999999999,516.15
236.74,459.4
406.9069999999998,438.15
248.751,200.25
843.6360000000045,373.15
366.7179999999991,329.24
396.6999999999992,360.85
382.7169999999991,353.15
240.43100000000027,309.15
255.44600000000028,378.15
226.4480000000003,291.33
286.4119999999994,395.15
237.43100000000027,304.54999999999995
258.5150000000002,292.15
256.43000000000023,335.64
242.4470000000003,322.45
240.43100000000027,316.15
274.8759999999997,285.15
224.43200000000027,277.35
254.41400000000024,275.15
284.48399999999947,254.65
241.4630000000003,319.15
302.54599999999925,299.54999999999995
480.8619999999991,317.04999999999995
412.6139999999994,345.65
314.50999999999925,314.15
310.52199999999925,297.15
316.5259999999992,337.15
508.91599999999903,329.95
268.485,289.15
222.41600000000025,288.15
96.12899999999996,256.65
82.14599999999994,170.74999999999997
82.14599999999994,134.45
82.14599999999994,132.45
82.14599999999994,177.04999999999998
82.14599999999994,228.25
112.12799999999994,407.65
98.14499999999994,302.15
78.11399999999996,185.15
78.11399999999996,267.65
78.11399999999996,337.82
246.43800000000024,402.15
186.054,278.25
162.03199999999998,141.14999999999998
162.032,155.74999999999997
162.032,213.15
138.01000000000002,173.09999999999997
152.037,126.7
152.037,179.59999999999997
168.036,271.15
150.021,117.64999999999998
100.16499999999994,313.65
204.2690000000001,193.15
162.27600000000015,438.75
160.21700000000016,423.15
306.2789999999997,410.15
422.826,235.15
258.40500000000014,268.15
100.16099999999992,214.95
115.17599999999992,374.15
86.17799999999993,177.88
114.14399999999992,265.15
144.1740000000001,499.05
116.20799999999991,311.95
108.14399999999996,275.35
146.14200000000008,424.65
174.20400000000015,454.95
118.17599999999992,318.15
118.17599999999992,314.65
118.17599999999992,316.15
114.14399999999992,267.65
114.14399999999996,263.15
150.31200000000013,252.15
97.16099999999994,192.85
118.24499999999992,192.63
118.24499999999992,126.14999999999998
116.15999999999993,269.04999999999995
102.17699999999992,226.75
100.16099999999992,217.7
100.16099999999992,217.75
134.60600000000002,186.15
506.9879999999989,348.96
80.12999999999995,261.15
80.12999999999995,261.15
84.16199999999994,133.39
84.16199999999994,132.02999999999997
84.16199999999994,140.04999999999998
84.16199999999994,159.45
106.12799999999996,349.15
114.14399999999992,309.65
114.14399999999992,285.15
114.14399999999992,236.15
270.37199999999973,459.65
144.21400000000014,212.15
156.22500000000014,228.15
101.19299999999993,252.15
162.27600000000015,209.75
194.2740000000001,341.45
172.26800000000017,195.15
168.3240000000002,225.65
154.2970000000002,200.15
200.3220000000002,217.95
212.33600000000013,255.15
228.37600000000023,242.15
222.28400000000013,379.15
146.23000000000016,228.05
186.2950000000002,210.15
158.24100000000016,215.65
82.14599999999994,141.04999999999998
82.14599999999994,183.65
82.14599999999994,169.14999999999998
98.14499999999994,193.15
111.14799999999995,356.15
135.18800000000005,505.15
268.3599999999998,537.15
362.4659999999996,339.65
160.18000000000006,445.15
75.07099999999997,369.15
118.09599999999996,521.15
76.09899999999996,203.15
362.4659999999995,493.15
110.11199999999997,446.15
57.05200000000001,201.15
136.15000000000006,363.15
290.4469999999994,454.15
290.4469999999994,458.15
290.4469999999994,451.15
288.4309999999994,424.15
224.21500000000003,466.95
224.21500000000003,579.15
137.13800000000006,413.15
152.14900000000006,391.75
152.14900000000006,420.15
152.14900000000006,405.15
152.14900000000006,423.35
133.15000000000003,263.15
182.13100000000003,583.15
138.16600000000008,363.15
124.13899999999994,360.15
124.13899999999994,346.15
124.13899999999994,397.65
166.17600000000007,402.45
166.17600000000007,371.15
138.12200000000004,431.75
138.12200000000004,474.45
138.12200000000004,486.15
152.15300000000005,421.15
119.12299999999996,371.15
119.12299999999996,355.95
119.12299999999996,386.15
198.2210000000001,408.15
162.14400000000003,486.65
162.14400000000003,503.65
156.56800000000004,292.15
170.21100000000007,330.75
170.21100000000007,351.15
170.21100000000007,443.15
104.10499999999996,317.35
104.10499999999996,322.15
104.10499999999996,256.15
103.12099999999997,325.15
168.23600000000013,478.65
376.58099999999934,461.15
170.25200000000015,311.65
122.12299999999996,323.15
125.17099999999994,308.15
389.9139999999999,508.65
389.91399999999993,510.15
370.9149999999999,488.95
494.0659999999999,437.15
198.1740000000001,477.65
102.13299999999994,362.65
228.116,455.15
266.3399999999998,531.65
268.35599999999977,512.15
243.39100000000025,361.65
182.17500000000007,310.15
154.12100000000004,384.15
272.4289999999998,369.65
132.159,333.15
142.11000000000004,426.65
164.2040000000001,324.15
47.057000000000016,360.65
182.17500000000007,416.65
154.16500000000008,388.15
182.2190000000001,338.15
168.14800000000005,485.15
192.17000000000004,477.15
194.2300000000001,313.65
166.17600000000007,325.65
166.17600000000007,388.15
228.24700000000007,338.65
178.18700000000007,357.15
167.20800000000008,457.65
304.47399999999936,465.65
123.15499999999994,369.15
166.17600000000007,391.15
166.17600000000007,367.15
168.1920000000001,403.65
140.13800000000006,373.15
152.14900000000006,440.15
152.14900000000006,450.95
152.14900000000006,425.65
176.17100000000005,467.65
118.13199999999992,241.15
112.12799999999994,377.95
194.2300000000001,400.15
168.23600000000013,356.15
120.14799999999994,472.15
188.18200000000004,446.65
188.18200000000004,351.65
151.11800000000008,438.15
132.159,354.65
150.17700000000008,294.15
150.17700000000008,323.15
286.27999999999963,480.15
164.2040000000001,274.15
104.10499999999996,353.15
101.10499999999996,349.15
126.11099999999996,434.65
169.18000000000006,433.15
90.08199999999997,384.15
188.18200000000004,468.15
188.18200000000004,495.65
174.15500000000003,428.15
216.23600000000008,453.65
186.2100000000001,371.75
183.11900000000003,421.15
183.11900000000003,502.65
300.48299999999927,355.15
298.4669999999993,264.87
160.21300000000014,343.15
144.21400000000014,263.15
326.4359999999995,321.65
118.13199999999992,307.15
151.16500000000008,482.15
151.16500000000008,421.65
151.16500000000008,441.15
213.23600000000008,409.65
213.23600000000008,394.15
228.24700000000007,422.15
238.24200000000005,442.65
179.2190000000001,412.65
164.2040000000001,355.65
136.15000000000006,275.65
136.15000000000006,367.15
136.15000000000006,381.35
272.25299999999964,472.65
228.2910000000001,384.15
213.2800000000001,395.65
375.59699999999935,406.95
198.2210000000001,308.15
224.25900000000007,363.15
150.17700000000008,422.15
164.16000000000005,485.15
318.5009999999993,450.15
318.5009999999993,422.65
318.5009999999993,443.15
330.46799999999945,414.65
344.4509999999995,456.65
131.131,512.65
131.131,547.15
120.05999999999996,430.15
71.07899999999998,233.15
71.07899999999998,227.15
74.07899999999997,256.15
180.2030000000001,347.15
189.17,555.65
161.16000000000005,626.15
430.6289999999994,539.65
120.15099999999994,345.15
157.25700000000018,403.15
76.05499999999998,414.15
141.17000000000007,555.15
206.2850000000001,348.15
261.28099999999995,444.15
311.3409999999997,494.15
289.33499999999964,446.15
68.07899999999998,362.67
100.07699999999998,493.15
114.06,520.15
86.09399999999997,404.85
123.15899999999996,267.15
133.10300000000004,520.65
95.10499999999998,351.15
270.2839999999997,375.15
118.17899999999992,221.81
118.13899999999995,419.25
134.13800000000003,525.65
116.16299999999994,271.7
146.14500000000004,402.15
276.33799999999974,437.15
132.16600000000005,405.15
117.15099999999995,325.45
175.18700000000007,441.65
156.18800000000007,309.15
203.2410000000001,397.65
147.13300000000004,474.15
161.2040000000001,332.15
205.21300000000008,373.15
189.21400000000008,407.65
175.18700000000007,402.15
159.18800000000007,465.45
173.2150000000001,389.15
180.1560000000001,496.95
613.9590000000005,498.15
184.96400000000003,366.15
185.94800000000004,355.65
219.02500000000003,329.65
219.02500000000003,306.15
219.02500000000003,336.04999999999995
204.01,242.45
234.03600000000003,365.15
248.01900000000003,434.75
248.019,459.85
248.01900000000003,543.75
229.02000000000004,400.65
266.4649999999999,311.45
266.4649999999999,337.65
280.1079999999998,299.65
280.1079999999998,386.65
184.02000000000007,169.64999999999998
268.1819999999998,256.85
232.06400000000005,284.35
296.2359999999995,273.45
155.96600000000004,162.14999999999998
226.1010000000001,224.95
352.3439999999993,293.15
212.0740000000001,199.05
141.93900000000002,207.15
234.03600000000003,326.15
218.0370000000001,245.95
218.0370000000001,299.45
184.02000000000007,239.55
254.07,280.15
254.07,327.45
249.007,323.15
249.007,309.15
249.007,446.15
254.15500000000017,253.15
380.3979999999993,307.15
240.12800000000013,227.45
198.0470000000001,187.55
220.00900000000004,316.15
220.009,391.15
220.00900000000004,366.65
246.04700000000005,359.15
169.99300000000008,171.74999999999997
169.99300000000008,182.75
199.975,358.15
167.97700000000006,175.14999999999998
210.039,233.15
218.0370000000001,306.75
570.9340000000004,429.15
168.23600000000013,334.15
274.40399999999966,312.65
137.1860000000001,301.15
411.7539999999998,395.35
134.13400000000004,348.15
258.40500000000014,368.15
72.10699999999996,201.05
58.12400000000002,113.73
56.10800000000002,132.45
116.15999999999993,176.04999999999998
128.17099999999994,212.15
73.13899999999995,187.15
193.24600000000007,337.65
134.222,221.55
117.14799999999994,340.15
140.27000000000007,178.14999999999998
126.2429999999999,157.95
194.2300000000001,279.04999999999995
144.21400000000014,192.55
130.18699999999995,201.75
340.5919999999992,302.04999999999995
115.20099999999996,214.25
100.16099999999992,161.14999999999998
192.12300000000005,378.15
212.3330000000002,173.14999999999998
270.37199999999973,527.15
151.12900000000005,633.15
147.13300000000004,511.15
342.2969999999996,393.15
137.14200000000005,444.55
72.15099999999997,113.34999999999997
130.18699999999995,194.65
138.21000000000006,265.04999999999995
166.13200000000003,621.15
100.11699999999996,180.25
118.17899999999992,250.79
160.26000000000013,242.55
227.30700000000013,356.15
102.13299999999995,199.75
59.11200000000002,178.03099999999998
103.16499999999994,401.65
120.19499999999992,177.14
150.22100000000012,301.15
164.2040000000001,390.15
103.12099999999997,366.15
126.2429999999999,183.25
112.21599999999992,161.64999999999998
84.16199999999994,160.14999999999998
263.1199999999999,278.15
293.45399999999944,343.15
149.2370000000001,257.15
134.222,201.65
134.222,209.35
