Mol. wt.,JR Tb /K,CRC Tb /K
107.15599999999996,445.12,434.25
107.15599999999996,445.12,430.15
107.15599999999992,445.12,417.15
107.15599999999996,445.12,452.25
107.15599999999996,445.12,445.05
108.14399999999996,475.94,432.15
95.14499999999995,413.66,438.15
95.14499999999995,413.66,440.58
157.2160000000001,560.5999999999999,540.15
157.2160000000001,560.5999999999999,541.25
157.2160000000001,560.5999999999999,533.15
230.30400000000017,590.5999999999999,562.15
146.14200000000008,453.32,470.15
62.137000000000015,314.14,310.47
178.14000000000007,636.8,553.15
194.1860000000001,576.5,561.15
114.17299999999996,474.58,475.65
113.18499999999996,443.76,418.75
113.18499999999996,443.76,431.15
112.19699999999996,412.94,414.15
112.19699999999996,412.94,410.15
112.19699999999996,412.94,412.15
112.19699999999996,412.94,418.15
88.10999999999996,422.45,542.15
168.108,672.22,592.15
168.108,672.22,569.15
168.108,672.22,570.15
244.20600000000005,841.1599999999999,578.15
120.06399999999998,548.5999999999999,458.65
106.037,526.16,442.15
218.16800000000003,787.7,644.15
134.0910000000001,571.48,467.15
134.0910000000001,568.69,459.15
270.5009999999999,633.8599999999999,591.15
418.61799999999937,942.58,686.15
241.4630000000003,615.8499999999999,580.8499999999999
242.4470000000003,588.0999999999999,562.15
390.56399999999945,896.8199999999999,688.15
390.56399999999945,896.8199999999999,698.15
88.10599999999995,369.24,378.15
88.10599999999995,369.24,374.35
74.07899999999997,342.09,348.45
136.23800000000003,448.65,449.15
157.30100000000022,478.57,477.15
158.2850000000002,450.82,460.15
306.40199999999953,759.54,614.15
178.2340000000001,582.28,573.15
169.2270000000001,577.69,578.25
206.2880000000001,627.3599999999999,625.15
210.3200000000001,618.5999999999999,560.15
210.3200000000001,618.5999999999999,564.15
210.3200000000001,619.04,589.15
208.3040000000001,622.76,584.15
222.2870000000001,676.9499999999999,615.65
194.23700000000008,702.8699999999999,604.15
218.3460000000001,665.0799999999999,583.15
182.2660000000001,572.8399999999999,558.95
182.2660000000001,573.28,553.15
240.26200000000009,781.3599999999999,633.15
214.2640000000001,756.76,573.15
180.25000000000009,569.8399999999999,550.15
170.21100000000007,549.94,531.15
220.27100000000007,674.22,617.15
194.2330000000001,567.31,540.65
168.2390000000001,550.4,537.3499999999999
196.2530000000001,677.25,523.15
184.23800000000008,642.14,575.15
221.25900000000007,705.04,633.15
196.2930000000001,596.16,573.15
196.2930000000001,592.9300000000001,554.15
210.2760000000001,650.03,633.15
210.2760000000001,649.5899999999999,580.15
210.2760000000001,650.03,602.15
194.2770000000001,600.1999999999999,562.15
270.2839999999997,735.48,603.15
186.27900000000005,596.3,567.3499999999999
197.832,450.07,401.15
210.3650000000002,633.24,602.15
214.2170000000001,560.62,473.15
146.23000000000016,427.48,434.15
132.20299999999995,404.6,413.65
143.23000000000013,448.95,500.15
101.19299999999993,387.05,380.65
150.31200000000013,474.44,469.15
102.17699999999994,359.29999999999995,363.25
174.1960000000001,499.08,485.15
250.29400000000007,668.02,592.15
202.2500000000001,544.8399999999999,521.15
118.24499999999992,405.66,415.95
120.24199999999996,411.0,472.65
474.7259999999993,1034.1,711.15
108.18399999999993,382.34,385.65
70.09099999999997,306.9,301.15
86.15899999999996,353.26,357.15
310.6099999999991,702.96,642.15
340.5919999999992,848.47,693.15
326.6089999999991,795.1399999999999,680.15
308.59399999999914,699.6399999999999,640.15
170.34000000000023,474.16,489.45
200.37000000000023,619.22,572.15
230.30400000000017,765.1800000000001,621.15
181.3230000000002,576.24,549.25
202.40700000000024,537.02,550.15
200.3220000000002,619.6700000000001,572.15
186.33900000000023,566.3399999999999,537.25
186.33900000000023,565.9,522.15
184.3230000000002,528.03,520.15
168.3240000000002,470.84,486.55
228.37600000000023,578.1399999999999,538.15
185.35500000000025,546.69,528.15
246.43800000000024,638.1199999999999,602.15
252.4860000000003,630.99,604.15
166.3080000000002,464.28,488.15
166.3080000000002,483.16,486.15
450.88,931.76,743.15
282.5559999999996,657.2,617.25
312.5379999999992,802.71,673.15
298.55499999999915,749.3799999999999,629.15
184.491,320.33,329.95
165.2360000000001,596.55,498.15
165.2360000000001,596.55,498.15
92.52499999999998,339.36,385.14
72.10699999999996,324.81,336.54999999999995
140.1820000000001,456.36,500.15
142.15400000000008,448.23,462.15
30.07,245.36,184.57
60.100000000000016,390.42,390.05
62.06800000000002,429.72,470.65
146.14200000000008,452.88,441.15
146.14200000000008,453.32,457.15
198.2180000000001,537.96,533.15
104.10499999999996,441.52,461.15
94.20399999999998,371.08,417.15
62.137000000000015,308.22,308.15
46.06900000000002,337.54,351.39
61.08400000000002,410.07,443.45
144.60100000000008,480.42,454.15
104.10499999999996,459.05,479.65
164.2040000000001,536.3499999999999,541.15
70.09099999999997,303.66,323.15
137.18200000000007,509.25,506.15
137.18200000000007,509.25,521.15
137.18200000000007,509.25,527.15
122.16699999999992,431.74,442.95
152.1970000000001,586.76,568.15
193.29000000000013,540.6800000000001,559.15
128.17099999999994,427.84,405.15
89.13799999999995,386.07,381.15
90.12199999999994,405.72,407.85
132.159,417.52,429.75
144.1700000000001,437.08,447.15
104.14899999999992,358.84,361.15
136.19400000000005,459.6,465.15
136.19400000000005,459.6,468.15
116.20399999999992,378.95,374.65
172.2270000000001,547.22,555.15
167.16400000000007,588.56,540.15
167.16400000000007,588.56,556.15
138.16600000000008,512.3599999999999,490.15
138.16600000000008,512.3599999999999,524.15
138.16600000000008,512.3599999999999,521.15
179.2190000000001,586.52,572.15
102.13299999999994,385.08,408.35
99.13299999999995,438.5,444.15
87.12199999999994,395.16,478.15
88.10599999999995,349.34,350.25
130.14299999999997,448.97,453.15
186.2510000000001,540.05,494.65
172.22400000000013,516.73,493.15
172.22400000000013,517.17,497.15
170.2080000000001,513.85,481.15
100.11699999999996,368.9,372.05
45.085000000000015,317.89,289.75
103.12099999999997,421.87,422.15
165.1920000000001,567.93,544.15
165.1920000000001,567.93,567.15
165.1920000000001,567.93,583.15
89.13799999999993,433.47,451.15
121.18299999999994,486.83,486.15
121.18299999999994,486.83,487.15
121.18299999999994,486.83,490.35
121.18299999999992,459.49,477.15
106.16799999999994,409.32,409.35
164.2040000000001,600.15,544.15
145.2050000000001,556.72,514.15
136.19400000000005,523.94,492.15
150.17700000000008,490.42,485.65
218.2520000000001,639.8499999999999,569.15
167.00200000000004,415.5,432.15
229.0730000000001,561.56,536.15
195.05600000000007,460.82,450.15
195.05600000000007,461.26,465.15
209.0830000000001,483.25999999999993,459.15
195.05600000000007,458.03,451.15
209.0830000000001,483.7,464.15
181.02900000000008,437.94,425.15
181.02900000000008,438.38,436.15
116.15999999999993,395.1,394.25
116.15999999999993,481.95,466.15
102.17699999999992,428.62,428.15
134.60600000000002,427.74,413.15
84.16199999999994,333.43999999999994,337.85
114.14399999999992,399.26,409.15
114.14399999999992,399.26,413.15
114.14399999999992,391.78,392.15
144.21400000000014,440.42,434.15
145.20200000000014,468.15,494.15
112.12799999999994,404.1,436.15
89.09399999999997,398.99,458.15
122.55099999999996,386.77,417.15
184.62200000000007,532.8299999999999,510.65
150.6050000000001,432.53,457.15
140.54100000000005,385.6,402.15
108.52399999999996,363.89,364.15
136.53400000000002,440.64,410.15
136.57800000000006,409.21,420.15
136.57800000000006,409.65,435.15
124.59199999999996,428.32,409.15
176.2150000000001,540.3399999999999,543.15
113.11599999999996,474.3,489.15
169.1800000000001,569.4000000000001,463.65
99.08899999999996,451.42,388.65
84.16199999999994,347.89,343.15
112.21599999999992,402.19,404.95
156.22500000000014,483.29,469.15
110.19999999999992,411.0,409.15
154.20900000000012,482.45,467.65
170.25200000000015,506.17,484.15
98.18899999999992,375.04,376.65
156.1810000000001,523.9599999999999,494.15
96.17299999999992,383.85,379.35
70.13499999999998,320.74,309.15
200.3220000000002,532.3799999999999,515.15
245.898,481.22,467.15
259.92499999999995,504.1,487.65
156.99600000000004,423.76,428.15
171.02300000000008,446.64,456.15
176.21200000000013,485.26,472.15
216.27700000000016,564.49,503.15
124.08599999999996,347.43999999999994,373.15
114.14399999999992,401.84,491.15
73.13899999999995,303.55999999999995,309.65
134.222,465.04,461.15
134.222,465.04,457.15
134.222,465.04,459.15
134.222,465.04,467.15
134.222,465.04,462.15
116.20799999999991,399.49,407.65
128.2589999999999,401.85,407.15
128.2589999999999,401.85,415.15
128.2589999999999,404.2,396.15
130.18699999999995,414.75,391.45
136.19800000000006,526.68,453.65
123.19899999999993,464.4,470.15
167.2080000000001,545.5,564.15
167.2080000000001,545.5,564.15
158.15300000000008,525.72,487.15
228.37600000000023,578.1399999999999,549.15
28.053999999999995,234.56,169.38
43.06900000000001,305.32,327.15
88.15399999999994,413.82,402.15
132.159,417.52,431.15
146.18600000000012,440.4,441.15
158.19700000000012,494.29,470.15
117.14799999999993,422.39,449.15
106.09599999999996,348.61,393.15
168.16700000000006,494.67,483.15
96.12899999999996,387.08,365.15
140.13800000000006,468.18,469.95
242.09,380.3,368.15
128.2589999999999,405.08,416.25
128.2589999999999,405.08,414.15
158.24100000000016,463.74,461.15
144.25800000000012,494.47,452.15
284.48399999999947,669.66,607.15
140.1820000000001,449.18,468.65
128.21499999999992,430.86,434.15
114.2319999999999,382.2,391.65
146.23000000000016,566.12,516.15
144.21400000000014,440.86,438.15
144.21400000000014,527.71,500.65
130.23099999999994,474.38,459.35
126.19899999999993,435.34,448.15
142.19800000000012,445.02,439.65
172.26800000000017,486.18,473.15
129.24699999999993,454.73,445.15
130.23099999999994,405.06,415.15
174.2840000000002,542.56,504.15
549.9230000000007,911.82,652.15
60.100000000000016,368.06,374.15
174.1960000000001,586.3699999999999,558.15
62.06800000000002,359.96,368.15
104.10499999999996,441.52,429.15
166.17600000000007,571.04,570.65
132.159,486.84,458.15
89.13799999999993,395.74,404.15
196.20200000000008,621.3199999999999,565.15
110.19999999999992,413.5,410.15
120.19499999999992,429.07,419.15
214.00200000000004,442.48,452.15
71.07899999999997,334.91,329.15
116.20399999999992,381.74,385.15
87.16599999999993,363.73,341.15
148.24900000000014,482.5,466.15
88.14999999999993,335.98,327.15
129.2469999999999,394.19999999999993,387.15
104.21799999999992,382.34,380.45
144.1700000000001,471.85,478.95
120.17299999999994,412.2,430.15
114.14399999999992,391.66,389.15
136.19400000000005,459.6,469.15
180.2030000000001,540.7,535.15
180.2030000000001,540.7,539.15
152.1930000000001,540.22,509.65
144.1700000000001,471.41,460.15
99.17699999999992,383.61,377.85
59.112000000000016,318.41,307.35
135.21000000000004,514.69,504.15
135.21,487.35,489.15
135.21,487.35,494.15
135.21,487.35,490.15
135.21,444.64,477.15
164.2040000000001,518.28,500.15
164.2040000000001,518.28,509.15
130.18699999999995,417.54,408.15
130.18699999999995,502.04,480.15
98.18899999999992,355.88,359.45
128.17099999999994,422.02,429.15
128.17099999999994,422.02,426.65
103.12099999999997,399.51,442.15
126.2429999999999,420.4,420.15
112.21599999999992,398.16,394.65
112.21599999999992,393.25,401.15
112.21599999999992,393.25,394.15
112.21599999999992,393.25,394.15
84.16199999999994,343.86,330.15
116.15999999999994,406.3,392.15
60.09600000000002,290.66,279.15
128.2589999999999,404.64,411.15
128.2589999999999,402.29,413.15
128.2589999999999,404.64,413.15
128.2589999999999,404.64,407.15
158.24100000000016,463.3,453.15
158.19700000000012,494.29,446.15
114.2319999999999,381.76,388.75
114.2319999999999,379.41,391.35
144.21400000000014,440.42,436.15
112.21599999999992,378.76,382.35
206.2410000000001,588.3199999999999,546.65
116.15999999999993,394.66,384.15
121.18299999999994,468.0,471.15
121.18299999999994,468.0,453.15
76.16399999999996,337.02,339.75
171.24300000000008,574.97,578.15
156.2280000000001,524.8,531.15
156.2280000000001,524.8,532.15
75.06699999999998,331.17999999999995,290.65
151.16500000000008,566.1399999999999,505.65
151.16500000000008,566.1399999999999,518.65
195.1740000000001,647.24,570.15
195.1740000000001,647.24,459.45
147.13000000000008,523.6199999999999,463.65
186.2950000000002,509.5,497.15
122.21099999999991,417.76,416.75
308.5059999999993,723.74,624.15
312.5379999999992,715.4200000000001,629.15
306.4899999999993,727.8999999999999,630.15
310.52199999999925,719.5799999999999,630.15
142.2860000000001,427.96,438.15
142.2860000000001,427.96,436.15
172.26800000000017,486.62,479.15
158.19700000000012,494.73,494.65
144.1700000000001,471.85,464.15
178.18700000000007,567.17,529.65
116.11599999999994,426.09,428.15
100.20499999999991,359.32,366.55
128.17099999999994,467.06,452.15
130.18699999999995,417.98,415.15
116.20399999999992,448.71,415.15
98.18899999999992,356.32,367.15
98.18899999999992,363.8,368.15
116.20399999999992,382.18,391.15
122.16699999999992,489.94,477.65
122.16699999999992,489.94,491.55
122.16699999999992,489.94,491.12
180.2030000000001,535.72,520.15
163.22000000000008,521.3899999999999,533.15
164.2040000000001,513.3,501.15
149.1930000000001,531.3,487.15
179.2190000000001,563.4699999999999,546.65
210.3200000000001,624.02,567.15
178.2310000000001,536.18,520.15
174.19900000000007,545.18,538.15
121.18299999999994,468.0,451.15
87.16599999999994,364.17,358.15
102.13299999999995,372.22,372.05
88.14999999999995,336.42,336.15
149.2370000000001,508.34,468.55
149.23700000000014,508.34,490.15
104.21799999999992,382.78,391.65
98.10099999999996,362.34,392.15
107.15599999999996,440.14,422.15
107.15599999999996,440.14,439.15
107.15599999999996,440.14,441.15
151.16500000000008,521.24,516.15
151.16500000000008,521.24,494.15
151.16500000000008,521.24,494.15
132.206,456.74,462.15
132.206,456.74,463.15
256.43000000000023,623.9,581.15
100.16099999999992,379.11,380.15
104.17399999999996,413.77,387.15
138.23500000000007,478.1,480.15
87.14699999999998,439.1,417.15
106.18999999999994,452.08,448.15
152.26200000000009,505.96,493.15
112.19699999999996,407.96,409.15
156.20600000000005,489.06,491.15
120.19499999999992,437.18,438.25
120.19499999999992,437.18,434.45
120.19499999999992,437.18,435.15
191.44100000000003,458.4,440.15
142.07600000000005,343.92,334.15
184.11300000000003,443.55,405.15
148.24900000000014,492.9,485.15
148.24900000000014,492.9,484.15
137.22600000000006,492.26,487.15
212.3330000000002,551.94,537.65
72.10699999999996,310.22,309.15
124.18299999999992,484.73,447.15
110.15599999999992,457.58,430.65
146.18900000000008,534.15,490.65
154.25300000000016,473.18,449.15
202.25600000000009,651.56,653.15
166.22300000000007,563.23,567.15
180.20600000000005,631.05,616.25
78.04199999999999,390.14,441.15
96.488,335.92999999999995,345.15
111.11899999999996,440.34,448.15
111.11899999999996,440.34,461.15
111.11899999999996,440.34,455.15
96.10399999999996,362.83,357.85
135.14100000000005,515.65,505.15
135.14100000000005,515.65,501.15
125.14599999999996,463.22,456.15
126.12999999999997,482.87,483.15
121.11399999999998,492.77,461.95
158.55900000000003,481.99,462.15
172.20200000000006,531.77,521.15
172.20200000000006,531.77,526.15
76.11399999999996,290.39,304.15
76.11399999999996,289.95,296.15
102.15199999999994,355.7,376.15
100.13599999999995,364.51,369.65
160.27600000000018,427.67,462.15
186.098,676.47,569.15
48.06000000000001,244.63,235.61
64.05900000000001,336.80999999999995,358.15
46.044,241.31,200.95
118.19499999999992,359.03,395.15
104.16799999999994,336.15,361.15
222.00000000000003,460.95,461.75
222.00000000000003,460.95,456.15
34.03300000000001,221.75,194.84
126.12999999999997,413.11,427.65
126.12999999999997,413.11,432.15
126.12999999999997,413.11,430.15
110.13099999999996,385.71,415.15
76.11399999999996,287.16,285.25
146.16400000000004,478.31,486.15
146.16400000000004,478.31,485.15
141.10100000000003,519.65,470.15
141.10100000000003,519.65,478.15
132.22199999999998,381.91,419.15
90.14099999999996,313.27,336.15
112.10299999999997,443.45,424.15
112.10299999999997,443.45,451.15
112.10299999999997,443.45,458.65
138.14100000000005,467.44000000000005,469.15
62.087000000000025,267.51,270.15
62.087000000000025,267.07,263.15
76.06999999999998,321.38,350.15
60.07100000000002,271.67,258.15
60.07100000000002,264.07,249.15
60.07100000000002,264.19,266.15
97.09199999999998,393.65,398.15
97.09199999999998,393.65,380.15
110.13099999999996,390.69,387.15
110.13099999999996,390.69,389.15
110.13099999999996,390.69,389.75
164.10100000000003,385.27,387.65
164.10100000000003,385.27,373.75
164.10100000000003,385.27,376.65
130.07800000000003,551.49,642.15
502.9199999999997,1153.04,723.15
68.07499999999997,336.34,304.45
93.08499999999998,466.28,420.15
130.53,455.5,446.15
112.08399999999996,509.71,504.15
97.11699999999996,436.73,418.65
198.1740000000001,571.72,493.15
114.16899999999995,427.06,430.15
140.13800000000006,468.18,455.15
138.16600000000008,486.71,476.15
110.11199999999997,440.95,448.15
182.2190000000001,536.8199999999999,501.15
198.2210000000001,631.95,590.15
124.13899999999994,463.83,452.65
138.12200000000004,559.63,559.15
98.10099999999996,456.38,441.15
154.16500000000008,491.06,468.15
154.25300000000016,528.66,502.15
92.09399999999997,544.3399999999999,562.15
162.18500000000012,601.9,553.15
176.1680000000001,567.94,533.15
218.2050000000001,579.74,532.15
386.5289999999994,854.3,646.25
344.44799999999947,784.3399999999999,605.65
470.69099999999935,991.58,720.15
807.3390000000037,1540.6999999999998,897.15
723.1770000000033,1403.42,858.15
76.05099999999999,483.05,373.15
58.03600000000001,342.67999999999995,323.54999999999995
296.58299999999923,680.0799999999999,632.15
436.853,908.88,731.15
285.212,523.35,522.15
983.906,1801.2,920.15
380.74499999999904,817.3599999999999,715.15
255.49000000000032,661.0899999999999,609.15
240.4750000000003,588.56,576.15
251.45800000000028,690.64,622.15
270.4569999999999,734.0699999999999,635.15
256.4740000000003,680.74,597.15
254.45800000000028,642.4300000000001,593.15
254.45800000000028,642.4300000000001,524.65
238.4590000000003,585.24,574.15
316.57299999999924,752.52,675.15
464.0709999999999,512.78,491.15
96.17299999999992,353.12,362.15
92.14099999999996,340.0,384.15
214.036,421.83,394.65
200.05300000000005,368.5,368.15
232.482,367.62,312.15
295.923,346.58,311.15
200.053,298.74,307.33
170.027,256.23,256.81
114.18799999999992,408.42,426.15
129.20299999999995,528.6199999999999,468.15
115.21999999999991,431.85,414.15
115.21999999999991,431.85,413.15
100.20499999999991,359.76,371.53
130.23499999999996,504.82,497.15
160.1690000000001,650.78,615.15
132.20299999999995,544.1199999999999,535.15
128.17099999999994,467.5,417.15
128.17099999999994,467.5,443.15
111.18799999999992,461.84,456.15
132.27199999999996,422.62,450.05
130.18699999999995,505.27,495.15
116.20399999999992,451.94,451.15
116.20399999999992,451.5,432.15
116.20399999999992,451.5,436.15
116.20399999999992,451.5,434.15
114.18799999999992,413.63,424.15
114.18799999999992,413.63,419.15
114.18799999999992,413.63,417.15
148.63300000000012,451.06,398.35
112.17199999999993,412.58,439.15
98.18899999999992,356.44,367.15
98.18899999999992,363.92,370.15
98.18899999999992,363.92,371.15
98.18899999999992,363.92,369.15
128.17099999999994,501.95,499.15
114.18799999999992,448.18,425.25
114.18799999999992,456.1,451.15
158.24100000000016,463.74,465.35
115.21999999999991,432.29,426.15
176.30300000000017,523.72,515.15
186.2950000000002,509.5,498.35
182.35100000000023,516.5899999999999,517.15
168.3240000000002,489.44,497.15
184.27900000000017,516.24,559.15
200.3220000000002,532.3799999999999,514.15
96.17299999999992,349.88,372.95
96.17299999999992,368.76,386.75
96.17299999999992,368.76,382.35
264.75,540.23,476.15
284.784,613.04,598.15
260.762,523.54,489.15
290.8319999999999,557.6600000000001,584.15
272.773,572.34,512.15
236.74,463.48,464.7
248.751,493.5100000000001,487.35
366.7179999999991,794.48,688.15
226.4480000000003,565.6800000000001,560.05
237.43100000000027,667.76,606.15
256.43000000000023,711.19,624.15
242.4470000000003,657.8599999999999,598.15
224.43200000000027,562.3599999999999,558.15
241.4630000000003,638.21,594.15
302.54599999999925,729.6400000000001,658.15
269.51699999999994,623.8799999999999,603.15
222.41600000000025,555.8,557.15
96.12899999999996,393.86,447.15
82.14599999999994,336.83,349.15
82.14599999999994,337.72,346.15
82.14599999999994,337.72,344.65
82.14599999999994,337.72,343.15
82.14599999999994,337.72,338.15
82.14599999999994,330.24,332.35
82.14599999999994,345.2,358.15
82.14599999999994,345.2,356.15
82.14599999999994,345.2,355.54999999999995
78.11399999999996,339.24,358.15
78.11399999999996,317.12,361.15
78.11399999999996,354.88,402.65
246.43800000000024,663.02,571.15
208.057,410.9,342.15
186.054,384.08,353.35
162.03199999999998,294.58,278.54999999999995
162.032,289.28,248.55
162.032,302.67999999999995,275.15
138.01000000000002,234.52,195.06
152.037,259.75,279.32
152.037,257.4,271.66
168.036,349.14,332.15
150.021,264.54999999999995,242.81
99.17699999999994,413.92,409.15
100.16499999999994,439.59,442.15
204.2690000000001,603.84,580.15
204.3570000000002,576.53,547.15
162.27600000000015,525.74,541.15
422.826,883.3600000000001,693.15
258.40500000000014,688.9000000000001,598.15
100.16099999999992,385.54,402.75
115.17599999999992,463.28,531.15
86.17799999999993,336.88,341.87
116.20799999999991,481.94,470.15
108.14399999999996,541.04,568.15
146.14200000000008,627.9,610.65
118.17599999999992,520.8,507.15
118.17599999999992,521.24,481.15
118.17599999999992,520.36,502.15
114.14399999999992,444.62,401.15
114.14399999999996,444.62,433.15
114.14399999999992,444.62,467.15
114.14399999999996,444.62,403.15
150.31200000000013,462.6,510.15
97.16099999999994,438.96,436.65
118.24499999999992,399.74,425.85
118.24499999999992,399.3,412.15
116.15999999999993,482.39,478.05
102.17699999999992,429.06,430.05
100.16099999999992,390.75,400.75
100.16099999999992,390.75,396.65
134.60600000000002,428.18,426.15
506.9879999999989,1023.28,777.15
80.12999999999995,334.4,355.35
80.12999999999995,334.4,352.15
98.14499999999994,389.7,419.65
98.14499999999994,389.7,394.15
84.16199999999994,333.56,336.54999999999995
84.16199999999994,341.04,342.04999999999995
84.16199999999994,341.04,341.0
84.16199999999994,341.04,340.21
114.14399999999992,486.55,489.65
114.14399999999992,486.55,481.15
114.14399999999992,479.07,476.15
100.16099999999992,425.3,407.15
100.16099999999992,433.22,430.15
100.16099999999992,433.22,445.15
100.16099999999992,433.22,430.15
100.16099999999992,433.22,426.15
100.16099999999992,433.22,432.15
100.16099999999992,425.3,412.15
142.19800000000012,445.02,438.15
98.14499999999994,387.43,402.25
98.14499999999995,394.91,411.15
144.21400000000014,440.86,444.25
144.21400000000014,439.98,420.65
101.19299999999993,409.41,405.15
162.27600000000015,500.84,499.15
194.2740000000001,662.0799999999999,607.15
206.2850000000001,581.9399999999999,545.15
172.26800000000017,486.62,480.15
168.3240000000002,493.71,498.15
154.2970000000002,466.56,479.15
200.3220000000002,532.3799999999999,514.15
170.25200000000015,483.18,435.15
212.33600000000013,616.3199999999999,595.15
228.37600000000023,578.1399999999999,550.15
146.23000000000016,497.24,481.15
186.2950000000002,509.5,498.15
158.24100000000016,463.74,461.15
216.3680000000002,608.3499999999999,578.15
82.14599999999994,327.0,344.35
82.14599999999994,345.88,357.45
82.14599999999994,345.88,354.65
98.14499999999994,438.06,435.15
98.14499999999994,418.74,415.15
96.12899999999996,380.87,422.15
76.09899999999996,460.24,492.15
110.11199999999997,519.8199999999999,561.15
152.14900000000006,635.45,513.15
138.16600000000008,582.1199999999999,583.15
124.13899999999994,559.24,525.15
170.21100000000007,608.1399999999999,554.15
170.21100000000007,608.1399999999999,573.15
170.21100000000007,608.1399999999999,578.15
88.10599999999997,437.17,433.15
88.10599999999995,437.17,455.15
142.19800000000012,548.48,398.65
170.25200000000015,493.36,574.15
102.13299999999994,451.61,446.15
116.11599999999996,461.08,464.15
166.17600000000007,594.0899999999999,570.15
102.13299999999994,456.82,421.55
150.17700000000008,571.6700000000001,518.15
150.17700000000008,571.6700000000001,483.15
104.10499999999996,525.5799999999999,485.15
144.21400000000014,528.25,458.15
102.13299999999994,460.05,482.15
136.15000000000006,543.81,491.15
136.15000000000006,543.81,569.15
150.17700000000008,577.81,524.15
71.07899999999998,462.06,457.15
71.07899999999998,462.5,491.15
74.07899999999997,414.29,418.65
157.25700000000018,556.94,486.65
297.5709999999992,729.73,662.15
68.07899999999998,388.76,530.15
226.27200000000013,651.0799999999999,536.15
118.17899999999992,448.59,450.95
133.19400000000002,516.45,494.15
118.13899999999995,504.24,542.15
116.16299999999994,447.75,455.65
117.15099999999995,473.42,527.15
166.949,440.58,458.15
151.934,328.62,305.15
204.01,456.7,461.65
248.019,630.0699999999999,602.15
248.01900000000003,630.0699999999999,589.15
280.1079999999998,625.6400000000001,593.15
184.02000000000007,384.26,403.15
210.05800000000008,449.57,451.15
196.0310000000001,422.42,439.65
268.1819999999998,521.54,536.8499999999999
232.06400000000008,512.4200000000001,504.15
232.06400000000005,512.4200000000001,501.15
232.06400000000005,512.4200000000001,505.15
198.0470000000001,403.91,403.15
296.2359999999995,567.3,558.15
155.96600000000004,338.5,345.15
171.96500000000003,430.68,428.15
153.95000000000002,335.18,330.15
226.1010000000001,452.9,474.15
352.3439999999993,658.8199999999999,630.15
212.0740000000001,430.02,455.15
141.93900000000002,315.62,315.54999999999995
234.03600000000003,506.98,514.15
234.03600000000003,506.98,517.65
234.03600000000003,506.98,520.15
218.0370000000001,484.56,484.65
218.0370000000001,484.56,491.15
198.0470000000001,406.7,418.15
198.0470000000001,403.91,397.65
184.02000000000007,383.82,394.15
184.02000000000007,381.03,371.15
254.07,572.1800000000001,576.15
254.07,572.1800000000001,581.15
249.007,613.52,563.15
249.007,613.52,553.15
249.007,613.52,561.15
254.15500000000017,498.66,518.15
380.3979999999993,704.5799999999999,652.15
240.12800000000013,475.78,499.15
198.0470000000001,407.14,429.15
198.0470000000001,406.7,414.15
169.99300000000008,361.38,375.15
169.99300000000008,360.94,362.15
185.99200000000005,453.56,499.15
167.97700000000006,358.06,375.15
210.039,455.34,440.15
218.0370000000001,484.56,487.15
134.13400000000004,475.39,565.15
72.10699999999996,339.34,337.25
58.12400000000002,290.67999999999995,261.4
56.10800000000002,287.67999999999995,266.15
116.15999999999993,394.66,390.05
128.17099999999994,414.22,410.15
73.13899999999995,363.21,341.95
134.222,454.64,445.85
178.2310000000001,535.74,513.15
144.21400000000014,440.42,430.15
117.14799999999994,444.31,480.15
136.57800000000006,409.21,401.95
164.6320000000001,454.97,464.45
140.27000000000007,447.51,444.45
126.2429999999999,420.36,421.15
101.19299999999993,348.88,353.15
186.2950000000002,509.06,481.15
194.2300000000001,616.3599999999999,534.15
144.21400000000014,439.98,421.15
99.13299999999995,380.23,379.15
142.19800000000012,436.98,426.15
158.24100000000016,462.86,442.15
88.14999999999993,335.98,331.75
103.12099999999997,376.5,341.15
158.24100000000016,463.3,456.15
192.25800000000007,558.6199999999999,520.15
130.18699999999995,417.54,409.15
115.20099999999996,484.42,448.15
219.4950000000001,503.72,461.15
100.16099999999992,355.54,356.15
133.15000000000003,480.97,458.15
133.15000000000003,480.97,469.65
133.15000000000003,480.97,460.15
169.18300000000002,568.5899999999999,542.15
85.10599999999997,357.35,347.65
164.2040000000001,567.26,537.15
72.15099999999997,313.55999999999995,300.98
130.18699999999995,417.54,414.75
148.24900000000014,477.52,469.15
158.24100000000016,463.3,457.95
186.2950000000002,509.06,498.65
172.26800000000017,485.74,463.15
160.21300000000014,532.16,475.55
117.14799999999994,399.38,372.15
144.21400000000014,440.42,446.15
208.2570000000001,639.24,551.15
233.52200000000008,526.5999999999999,490.15
138.21000000000006,497.27,487.95
100.11699999999996,368.78,370.55
118.17899999999992,428.76,438.55
160.26000000000013,501.94,495.15
144.2170000000001,476.18,515.15
104.14899999999994,428.16,414.75
102.13299999999995,371.78,361.75
59.11200000000002,340.33,304.95
103.16499999999994,455.91,442.15
135.21000000000004,509.27,494.15
135.21000000000004,509.27,501.15
135.21000000000004,481.93,476.15
120.19499999999992,431.76,425.55
150.22100000000012,551.8,522.15
150.22100000000012,546.3800000000001,496.15
164.2040000000001,512.8599999999999,491.15
164.2040000000001,605.1299999999999,574.15
130.18699999999995,417.54,402.15
103.12099999999997,421.43,456.15
136.5780000000001,409.21,423.15
122.55099999999996,386.33,378.15
150.6050000000001,431.65,424.65
126.2429999999999,424.63,427.55
