Metric,Training,Test,Improvement
MAE,20.837378042247426,30.58807538652046,0.1112002432464515
RMSE,28.04541777835833,36.51340545169516,9.750697344273036
R2,0.9176118459774699,0.8064116027310184,8.467987673336825
MAPE,3.40706970197159,5.03625226496397,1.62918256299238
MPE,-0.33595157874640447,0.4570401026706616,0.7929916814170661
