Metric,Training,Test,Improvement
MAE,7.283138911752578,17.899349643082527,0.024723993927897703
RMSE,9.129904029935783,22.75419375081505,10.616210731329948
R2,0.9913199409736204,0.9665959470457227,13.624289720879265
MAPE,2.4761531265565897,6.1795142037422695,3.7033610771856798
MPE,0.004872878298516096,-1.904624059284661,-1.9094969375831772
