Property,Model,Kernel,Anisotropic?,LML,Test_MAPD,Train_MAPD,Test_MAE,Train_MAE,Test_R2,Train_R2
Tc,2,Matern52,False,-174.80971462429557,5.1206645581067525,3.2416389978761284,27.82867058892193,18.30489813300222,0.873135608975169,0.9542928221223235
Tc,3,Matern52,False,-15.355637554107716,4.471193941772051,3.2115748790070042,23.079481909393888,17.924085436084823,0.8963653107537815,0.9510454535328564
Tc,4,Matern52,False,-14.470278613953383,4.462325085352695,3.204657354465919,23.045987716032673,17.887240010332874,0.896460406621334,0.9511561336187672
Tc,1,RQ,True,-21.633739978172684,4.4757497003886915,3.231260787108582,23.122869200797215,17.980397104311727,0.8968720147546186,0.9506775299057437
Tc,2,RQ,True,-129.21323916200527,4.967750400661597,1.6543194851647645,27.150194189020546,9.761984986835369,0.8777886647727542,0.9865016763674482
Tc,3,RQ,True,-15.758902682452117,4.469894211423507,3.2025499674101026,23.061189922346674,17.846922557039438,0.8960666472960541,0.9512233185459626
Tc,4,RQ,True,-14.736221870781264,4.463233077668238,3.198886815842899,23.042185895355928,17.82792012944526,0.8962247892077757,0.9512688826180774
Tc,1,RBF,True,-26.667931152004485,4.574575742066577,3.5410842822835984,23.805249543921125,20.001849839423546,0.9011905314466662,0.9417275610501814
Tc,2,RBF,True,-178.48968150191627,5.281836149115498,3.2862422191624336,29.184461237218372,18.54998060796041,0.8518505168884143,0.9530627272085882
Tc,3,RBF,True,-18.797079382678476,4.466736998713454,3.2498208163000806,23.047155389215668,18.06537856519125,0.8994689629280578,0.9502559420721166
Tc,4,RBF,True,-17.000728775921402,4.462680472072809,3.2370765725429,23.046205163775365,17.997414907098012,0.8985435683335756,0.9504850613250977
Tc,1,Matern12,True,-30.98495117844709,4.239157617202365,2.4423827880379094,22.004351133876312,13.704944441778085,0.9092170180613259,0.9702317719586588
Tc,2,Matern12,True,-156.41265823658046,5.068145887518571,2.6207479961652624,27.296824027966398,15.046099023396383,0.882351735709626,0.9695461616729264
Tc,3,Matern12,True,-21.7274687554484,4.285852582833393,2.581321594582478,22.153919531645837,14.474007152830993,0.9069480119241036,0.9671545709500742
Tc,4,Matern12,True,-19.81151578141464,4.280189843254667,2.6128722521643435,22.148368396938817,14.650247112995814,0.9074507064318816,0.966347888033948
Tc,1,Matern32,True,-17.508109538728377,4.454848161441211,3.2082836033244835,23.09095725252317,17.948177948540216,0.8989503037447775,0.9511924964246888
Tc,2,Matern32,True,-172.40215240777854,5.091655194470298,3.1723130448231114,27.547877103558715,17.932452247708788,0.8790250729169677,0.9561868636607971
Tc,3,Matern32,True,-14.462293666814048,4.451704017714075,3.1911786413348424,23.039220342124278,17.849086113004315,0.8987057587304462,0.951590579059837
Tc,4,Matern32,True,-13.898367853847958,4.446237863999445,3.1842676603963227,23.020620779493274,17.80906531883591,0.8988259038653168,0.9517369439441816
Tc,1,Matern52,True,-20.405095192365707,4.4754867298339915,3.2557840806497444,23.170864528136047,18.17477941795288,0.8983352912050109,0.950148314780176
Tc,2,Matern52,True,-174.8097146242826,5.1206645202804015,3.2416390421759864,27.828670342306,18.30489837124048,0.8731356114982485,0.9542928210567989
Tc,3,Matern52,True,-15.170603523859882,4.465381958723759,3.213350372152272,23.06522939978009,17.932326955215338,0.8972209161264905,0.9510573944217774
Tc,4,Matern52,True,-14.221806859354388,4.45848615828166,3.204782483436682,23.044423554195845,17.88666681911396,0.8972758458997758,0.9512080910181043
Vc,1,RQ,False,605.6377164118978,3.675435641689542,3.160888394944013,17.619722854763843,12.638892633046504,0.9817269916866563,0.9956975219988781
Vc,2,RQ,False,495.9311774153148,4.513703920071645,2.262165736521224,20.36384284962696,9.00552093729455,0.9797568675658228,0.9978534577220329
Vc,3,RQ,False,662.185090627097,3.8528458872044418,2.280553922248284,18.38422304062096,8.420508694145465,0.978312012155072,0.9984066049532173
Vc,4,RQ,False,665.0271318819666,3.8259444979995427,2.276001366415464,18.136112764851603,8.410389497724168,0.9785766998047517,0.9984116570564217
Vc,1,RBF,False,599.1290705652623,3.5602796727783734,3.2113070811734112,17.044600392042366,12.910844656468678,0.9837152601837147,0.9953636740963536
Vc,2,RBF,False,479.17393915490413,4.247664166740414,2.949648431972907,20.159131107173252,11.436796629360055,0.980762182745317,0.9967493035813704
Vc,3,RBF,False,620.0651462114981,3.608281930065787,3.1416968029782013,17.36397338592258,12.576051146284124,0.9819034427584277,0.9957696395003788
Vc,4,RBF,False,621.0833414513955,3.5758928632491798,3.1337976824308056,17.201119661597648,12.555310302564147,0.9821053324911136,0.9957892211595314
Vc,1,Matern12,False,613.4457396451902,3.734681664687641,1.219812795127363,17.384737662851784,4.7390565418208865,0.9816156621694646,0.9993769404086019
Vc,2,Matern12,False,511.0683828857648,4.433286143936017,2.1123052006075627,20.353531268996818,8.475940617876583,0.9771851359400325,0.9981296209672277
Vc,3,Matern12,False,658.0850162653337,3.629371699450321,1.4362379592871375,16.964515933340753,5.571871625059589,0.9822458453968428,0.999210923799708
Vc,4,Matern12,False,660.6831686667081,3.6215922444607496,1.4392806946512628,16.884416268478727,5.585215000936791,0.9822894840439435,0.9992080206304078
Vc,1,Matern32,False,631.1731022076581,4.161654351597273,2.427121087796105,20.98767929075486,9.03383805505678,0.9716982834004846,0.9981797137423347
Vc,2,Matern32,False,490.0172058671035,4.373281253287045,2.7714605871113047,20.369853372318012,10.858152770740592,0.9757505703066045,0.9969539814829945
Vc,3,Matern32,False,662.2751366578989,3.9465297358480873,2.219572713661234,19.13719899739812,8.227450965376718,0.9755767640630879,0.9984761228191068
Vc,4,Matern32,False,665.8211106670402,3.88420333863586,2.199218334218287,18.581950916565056,8.158933226812962,0.9759274934359445,0.9985004831446493
Vc,1,Matern52,False,606.0558562505064,3.693073603453393,3.1286914809167468,17.672149164427974,12.48608593217925,0.9814069729046736,0.9958910384885804
Vc,2,Matern52,False,484.75688186072034,4.344075156390071,2.9050761971810153,20.316044202883155,11.379361238347009,0.9775967274818801,0.9966862902464378
Vc,3,Matern52,False,657.7745638624251,4.044131248294571,2.337187887411955,19.745776353539227,8.603113813367163,0.9739768395620007,0.9983446414621908
Vc,4,Matern52,False,662.2980460909836,3.9640784971814225,2.3200398440886993,19.02728836552556,8.542085939487295,0.9745147203187465,0.9983656614132677
Vc,1,RQ,True,605.9557004981531,3.7044981724039387,3.1576987499217486,17.831727526084965,12.624319687255161,0.9813094306388412,0.995706313987197
Vc,2,RQ,True,495.9311774140235,4.513703605476642,2.26216756512028,20.363842854135175,9.005527882420736,0.9797568676072542,0.9978534550944692
Vc,3,RQ,True,664.6683434764007,3.760107815458802,2.2386578408809013,17.61222868369814,8.278720988790404,0.980814666638301,0.998466001222452
Vc,4,RQ,True,667.6037724726702,3.724568090139556,2.2311107195875595,17.29637026814209,8.257272704417236,0.9810760776953453,0.9984748719845332
Vc,1,RBF,True,600.0106566256534,3.588225108886864,3.2178253424008165,17.147965984119896,12.98305249929188,0.9836019006805655,0.9953322902350731
Vc,2,RBF,True,479.1739391557419,4.247664221382812,2.949649383997912,20.159132260642206,11.436801201834465,0.9807621798723709,0.9967493012071418
Vc,3,RBF,True,649.7043415452501,3.830805563589807,2.3025952139105548,17.87674081183457,8.400982883966131,0.9801805587136369,0.9984150511911303
Vc,4,RBF,True,622.6299854319682,3.63603057933712,3.136766917803597,17.619582859805202,12.577891193782817,0.9820908341355095,0.9957703703386299
Vc,1,Matern12,True,614.7040173279006,3.7302851684787073,1.2390153387218792,17.464319156659865,4.7968308296122215,0.9809216713008906,0.999367392622996
Vc,2,Matern12,True,511.0683876505086,4.43328422222684,2.1122991075830067,20.353512943474783,8.475918078923446,0.9771853006319797,0.9981296289189124
Vc,3,Matern12,True,659.8705637494072,3.5800690675149816,1.4251441543480778,16.580488904923552,5.562086016882526,0.9831761484382061,0.9992135819068936
Vc,4,Matern12,True,662.569664071327,3.5695798140411945,1.4276680422700794,16.478352253999216,5.575149133593393,0.983255546837155,0.9992108262900997
Vc,1,Matern32,True,631.7806988534926,4.133060537879212,2.4012136187102757,20.691492245985714,8.925546306721255,0.9732161421117681,0.9982161524261903
Vc,2,Matern32,True,490.01720586702766,4.3732814747460225,2.7714615161497638,20.369855693567445,10.858156960533977,0.975750559730768,0.9969539792733342
Vc,3,Matern32,True,665.0572225375461,3.786329483981443,2.1658324282734895,17.97228893139527,8.051526066151892,0.9795189062199111,0.9985439827613473
Vc,4,Matern32,True,668.6294155175108,3.7233417879079114,2.1427416999322544,17.395520792616196,7.9756436094675935,0.9797231451114016,0.9985711671747681
Vc,1,Matern52,True,606.0874005486476,3.7012781323303474,3.127497087923687,17.720264482569153,12.482417245046149,0.9813278428279842,0.9958911754875154
Vc,2,Matern52,True,484.7568818611494,4.3440748955998005,2.905076098264449,20.316042505386193,11.379360935104813,0.9775967387024553,0.9966862904630648
Vc,3,Matern52,True,660.2975721377067,3.902936604992674,2.2909647799776343,18.69492960676171,8.436535587458339,0.978033295378879,0.9984093723250609
Vc,4,Matern52,True,664.8720672196503,3.820475418019135,2.2719866874739996,17.925013957941086,8.364519001722133,0.9784214503864278,0.9984365746787739
Pc,1,RQ,False,-60.239504689194064,4.788423616533087,5.52550697485283,1.8624888108858242,1.9432133872625497,0.9451930556869086,0.9371308168704559
Pc,2,RQ,False,-114.54852000034384,6.369878303853323,6.7071986672191555,2.3495825446070264,2.275879969138911,0.9174975465146707,0.915237436621443
Pc,3,RQ,False,-54.133016857488656,4.806152959881691,5.458131361063546,1.8601661854588252,1.9347643666402463,0.9451728673827483,0.9371849868293392
Pc,4,RQ,False,-52.668788006416094,4.794929199972107,5.507671802234503,1.8536276695752025,1.9389877342910056,0.9455715895223661,0.937335988285503
Pc,1,RBF,False,-61.09686326213091,4.797208437784397,5.539572123507134,1.869711738887719,1.9471629805830626,0.9449805793710802,0.9371142071628205
Pc,2,RBF,False,-114.54846844654026,6.369880340921245,6.707195560781097,2.3495822171549383,2.275879634717068,0.9174975818529786,0.9152373886492586
Pc,3,RBF,False,-54.13288396633777,4.806176047929214,5.458136796135444,1.8601696254809428,1.9347664682035104,0.945172866231732,0.9371849472986619
Pc,4,RBF,False,-52.6683890471694,4.794957051350613,5.507683600092029,1.8536293562687949,1.9389914941803292,0.9455715997945675,0.9373359613526058
Pc,1,Matern12,False,-78.03702245070713,5.25687946893692,4.632134355283174,2.025535409782288,1.6025906027385066,0.9406134570560746,0.9567010732462374
Pc,2,Matern12,False,-114.07298318146945,6.315619077534497,6.462435450810536,2.3217955779734623,2.195086210298068,0.9175984955519503,0.9203018699473047
Pc,3,Matern12,False,-66.534094154478,5.191148807516067,4.838255942582353,1.9924848047127668,1.7056661248098532,0.9417755253734421,0.950451063305175
Pc,4,Matern12,False,-62.17042244736979,5.125841386890976,5.008619740893976,1.9790007833279242,1.7435290346380656,0.9420574097893958,0.9485831639925969
Pc,1,Matern32,False,-61.24944493984867,4.801073012266868,5.475747006669248,1.8711004414974235,1.921940558093977,0.9446915788360818,0.9377487489236362
Pc,2,Matern32,False,-114.71657090642054,6.37132288935785,6.715487799270132,2.35221182682349,2.276005339605985,0.9173879842794842,0.9154444369343684
Pc,3,Matern32,False,-57.26431788383832,4.823578501856575,5.401010587586868,1.8721067954873551,1.9100285969602895,0.9447621229482055,0.9381136469532898
Pc,4,Matern32,False,-56.13389954498018,4.847554746251816,5.447520719550758,1.8818213531441585,1.9132807655864366,0.9447238986199016,0.9381696450142541
Pc,1,Matern52,False,-60.28989383235955,4.76119444884849,5.514452199650857,1.8578596742870324,1.94052251523408,0.9451646935799685,0.9370454859114721
Pc,2,Matern52,False,-114.64145312305311,6.371834962104448,6.714926901744957,2.3517022227298994,2.276889880237014,0.9174043209148206,0.9153300458514219
Pc,3,Matern52,False,-55.35393204308468,4.783076952540637,5.437746454776323,1.8584450115486792,1.926571732308857,0.9451883266441468,0.9374004548208086
Pc,4,Matern52,False,-54.38731709364595,4.778707051457867,5.478962390881764,1.856629869327305,1.9290115706819702,0.9453530798380123,0.9374919132585597
Pc,1,RQ,True,-58.714073070829954,4.829754124154119,5.515541663529137,1.889332832779416,1.9554353809654033,0.944075398097706,0.9367016458441094
Pc,2,RQ,True,-114.54851985659559,6.369880017484032,6.7072023608453035,2.349583012388199,2.2758812919727855,0.917497523836456,0.9152373785031163
Pc,3,RQ,True,-54.13270203511661,4.806664637306482,5.458815858950339,1.8598155336192252,1.9345754620767648,0.9451965106255866,0.9371907629588361
Pc,4,RQ,True,-52.66352408160435,4.792561206132024,5.511041277285356,1.8508526194785797,1.9383600537294066,0.9456583600036091,0.9373724799854479
Pc,1,RBF,True,-58.98665440940499,4.853120255805229,5.518075641959183,1.8981315961016327,1.9555460028182403,0.943554953945138,0.936801810550686
Pc,2,RBF,True,-114.54846844654446,6.3698803164038695,6.707195547343724,2.3495822218151274,2.275879623731791,0.917497581898202,0.915237389519276
Pc,3,RBF,True,-54.13257310398683,4.806685579604297,5.458818551538989,1.8598236141968287,1.9345801868242023,0.9451962546973053,0.9371906324379133
Pc,4,RBF,True,-52.663150744645236,4.792597452477441,5.511046525514849,1.850859738120728,1.9383645372801694,0.945658209597623,0.9373724152731657
Pc,1,Matern12,True,-77.61983679533228,5.268364667027437,4.708113246545128,2.0308188566673886,1.6354279474540323,0.9399694625981789,0.9545847191765071
