Timestamp,Property,Unit,Dataset,N_Total,N_Outliers,Outlier_Percentage,R2_with_outliers,MAE_with_outliers,RMSE_with_outliers,MAPE_with_outliers,R2_without_outliers,MAE_without_outliers,RMSE_without_outliers,MAPE_without_outliers,R2_improvement_pct,MAE_improvement_pct,RMSE_improvement_pct,MAPE_improvement_pct,N_Train,N_Outliers_Train,Outlier_Percentage_Train,R2_Train,MAE_Train,RMSE_Train,MAPE_Train,N_Test,N_Outliers_Test,Outlier_Percentage_Test,R2_Test,MAE_Test,RMSE_Test,MAPE_Test,R2_Diff,MAE_Diff,RMSE_Diff
2025-10-13 23:55:33,Hvap,(kJ,Test,23.0,2.0,8.695652173913043,0.7046129444570178,3.28646417258818,3.877471961692671,9.170039411015232,0.6861831434000512,3.15027555341438,3.78619808027708,8.364514075337851,-2.615592177513695,4.1439252650226885,2.353953357170044,8.784317052222997,,,,,,,,,,,,,,,,,
2025-10-13 23:55:33,Hvap,(kJ,Training,52.0,3.0,5.769230769230769,0.4396347243398066,3.3738078773038165,5.379580790837827,9.0207043426698,0.6201771870690059,2.758686198280576,4.180679394243067,6.821336375288404,41.06647012478766,18.232267556231328,22.28614911103585,24.38133302937256,,,,,,,,,,,,,,,,,
2025-10-13 23:58:13,Hvap,(kJ,Test,15.0,1.0,6.666666666666667,0.2455204363849198,5.478611594959639,7.688331448765171,12.01245755768236,0.0705285234330249,4.516769998828102,6.139837976031207,10.79507460268759,-71.27386849278307,17.556301983817175,20.140826173443244,10.134337200768828,,,,,,,,,,,,,,,,,
2025-10-13 23:58:14,Hvap,(kJ,Training,60.0,3.0,5.0,0.4511279380957447,3.243292954659748,4.637556211756152,9.101140354030512,0.593367649753618,2.789402047221804,3.765784410518278,7.455629479894905,31.52979446546385,13.99475513878028,18.7980859192163,18.08027137398095,,,,,,,,,,,,,,,,,
2025-10-14 00:00:53,Pc,Bars,Test,15.0,1.0,6.666666666666667,0.830605325835742,4.1189091155318165,6.478642458831684,13.703253997779038,0.8392794148090983,3.413788041966458,5.566834938698854,6.622954084344573,1.0443093372449277,17.1191219273678,14.074052178784072,51.6687490035725,,,,,,,,,,,,,,,,,
2025-10-14 00:00:53,Pc,Bars,Training,58.0,3.0,5.172413793103448,0.8549288268588824,3.11834327071838,4.547291007421534,7.196538529439405,0.8927063989784368,2.696950873095428,3.890370901146565,6.178517878414793,4.418797323556638,13.513342215396138,14.446405677640264,14.14597652552155,,,,,,,,,,,,,,,,,
2025-10-14 00:01:27,Pc,Bars,Test,22.0,2.0,9.090909090909092,0.8033260597438634,4.204038599503721,6.885128197737382,15.26263933210875,0.93052038565843,2.5958909492129107,3.229597314194206,6.531534998805527,15.83346193886974,38.25244731293973,53.09314189305104,57.20573056414416,,,,,,,,,,,,,,,,,
2025-10-14 00:01:27,Pc,Bars,Training,51.0,3.0,5.88235294117647,0.8307333406415824,3.31997396888295,4.709380834154249,7.645068127896769,0.8575683885246348,2.997748988689539,4.347028762571521,6.545199910121768,3.2302842043546027,9.705647791624934,7.694261397481608,14.386637232984146,,,,,,,,,,,,,,,,,
2025-10-14 00:02:09,Pc,Bars,Test,15.0,1.0,6.666666666666667,0.8187107382481468,2.7511969177609976,4.930373780249743,5.76684659921268,0.8506219305110403,1.7074499622058852,2.123546455811353,4.62843793705532,3.8977371093453774,37.937922538985084,56.92930089158905,19.74057472436983,,,,,,,,,,,,,,,,,
2025-10-14 00:02:10,Pc,Bars,Training,58.0,3.0,5.172413793103448,0.8736197803478671,3.2443694503242373,4.644331262440822,7.394118666488753,0.910106325619636,2.7973484508735247,3.9175789577786526,6.3071318580305125,4.1764788403989845,13.778362985326408,15.648158229786258,14.700694666757602,,,,,,,,,,,,,,,,,
2025-10-14 00:02:57,Pc,Bars,Test,22.0,2.0,9.090909090909092,0.8546447996911231,2.6922756090998927,4.402711978912142,6.137025662260427,0.8962511983323799,1.865526255996815,2.436973160652104,4.798775854388328,4.868267923269851,30.7081990531974,44.64836281990331,21.80616281436872,,,,,,,,,,,,,,,,,
2025-10-14 00:02:58,Pc,Bars,Training,51.0,3.0,5.88235294117647,0.8626782773168684,3.425364348552944,4.8152615544110535,7.76623314314002,0.9042765894244914,2.923248410164406,4.018167150120171,6.538311591567695,4.821996009567262,14.658759982734637,16.553501721224244,15.81103128042144,,,,,,,,,,,,,,,,,
2025-10-14 00:03:14,Pc,Bars,Test,11.0,1.0,9.090909090909092,0.8093292074104124,2.192973967159044,2.583673487622754,5.908986063955181,0.8235794568911197,1.901980515540816,2.176910209625905,4.709390465669529,1.7607482036022668,13.26935275913035,15.743602275808971,20.30120879118647,,,,,,,,,,,,,,,,,
2025-10-14 00:03:15,Pc,Bars,Training,62.0,4.0,6.451612903225806,0.8641928544857279,3.45592791760165,4.978403948473096,7.685235478863013,0.8988199810329202,2.977587975546317,4.3102535054213975,6.40524440588888,4.006874896900007,13.841143492000052,13.420976882693974,16.655196532292862,,,,,,,,,,,,,,,,,
2025-10-14 00:03:25,Pc,Bars,Test,15.0,1.0,6.666666666666667,0.8187107382481468,2.7511969177609976,4.930373780249743,5.76684659921268,0.8506219305110403,1.7074499622058852,2.123546455811353,4.62843793705532,3.8977371093453774,37.937922538985084,56.92930089158905,19.74057472436983,,,,,,,,,,,,,,,,,
2025-10-14 00:03:26,Pc,Bars,Training,58.0,3.0,5.172413793103448,0.8736197803478671,3.2443694503242373,4.644331262440822,7.394118666488753,0.910106325619636,2.7973484508735247,3.9175789577786526,6.3071318580305125,4.1764788403989845,13.778362985326408,15.648158229786258,14.700694666757602,,,,,,,,,,,,,,,,,
2025-10-14 00:05:28,Pc,Bars,Test,15.0,1.0,6.666666666666667,0.830605325835742,4.1189091155318165,6.478642458831684,13.703253997779038,0.8392794148090983,3.413788041966458,5.566834938698854,6.622954084344573,1.0443093372449277,17.1191219273678,14.074052178784072,51.6687490035725,,,,,,,,,,,,,,,,,
2025-10-14 00:05:28,Pc,Bars,Training,58.0,3.0,5.172413793103448,0.8549288268588824,3.11834327071838,4.547291007421534,7.196538529439405,0.8927063989784368,2.696950873095428,3.890370901146565,6.178517878414793,4.418797323556638,13.513342215396138,14.446405677640264,14.14597652552155,,,,,,,,,,,,,,,,,
2025-10-14 00:05:52,Pc,Bars,Test,15.0,1.0,6.666666666666667,0.8187107382481468,2.7511969177609976,4.930373780249743,5.76684659921268,0.8506219305110403,1.7074499622058852,2.123546455811353,4.62843793705532,3.8977371093453774,37.937922538985084,56.92930089158905,19.74057472436983,,,,,,,,,,,,,,,,,
2025-10-14 00:05:53,Pc,Bars,Training,58.0,3.0,5.172413793103448,0.8736197803478671,3.2443694503242373,4.644331262440822,7.394118666488753,0.910106325619636,2.7973484508735247,3.9175789577786526,6.3071318580305125,4.1764788403989845,13.778362985326408,15.648158229786258,14.700694666757602,,,,,,,,,,,,,,,,,
2025-11-18 01:07:32,Tb,K,,,,,,,,,,,,,,,,,771.0,39.0,5.058365758754864,0.6447290176113665,32.527126234466714,46.97420204416833,7.086573432775062,193.0,10.0,5.181347150259067,0.6347763410548111,30.29860990244785,43.38741076233057,6.775265544291607,0.0099526765565554,-2.2285163320188595,-3.586791281837762
2025-11-18 01:08:03,Tb,K,,,,,,,,,,,,,,,,,771.0,39.0,5.058365758754864,0.6447290176113665,32.527126234466714,46.97420204416833,7.086573432775062,193.0,10.0,5.181347150259067,0.6347763410548111,30.29860990244785,43.38741076233057,6.775265544291607,0.0099526765565554,-2.2285163320188595,-3.586791281837762
2025-11-18 01:09:24,Tb,K,,,,,,,,,,,,,,,,,771.0,39.0,5.058365758754864,0.6447290176113665,32.527126234466714,46.97420204416833,7.086573432775062,193.0,10.0,5.181347150259067,0.6347763410548111,30.29860990244785,43.38741076233057,6.775265544291607,0.0099526765565554,-2.2285163320188595,-3.586791281837762
2025-11-18 01:10:02,Tb,K,,,,,,,,,,,,,,,,,771.0,39.0,5.058365758754864,0.6447290176113665,32.527126234466714,46.97420204416833,7.086573432775062,193.0,10.0,5.181347150259067,0.6347763410548111,30.29860990244785,43.38741076233057,6.775265544291607,0.0099526765565554,-2.2285163320188595,-3.586791281837762
2025-11-18 01:10:07,Tm,K,,,,,,,,,,,,,,,,,1545.0,78.0,5.048543689320388,0.4415288044041824,52.26399972901496,67.41685945942866,14.901255836794505,387.0,20.0,5.167958656330749,0.4444838522724449,51.90810506055832,65.38748334033986,15.41891227408146,-0.0029550478682625,-0.3558946684566351,-2.029376119088809
2025-11-18 01:10:18,Pc,Bars,,,,,,,,,,,,,,,,,58.0,3.0,5.172413793103448,0.8549288268588824,3.11834327071838,4.547291007421534,7.196538529439405,15.0,1.0,6.666666666666667,0.830605325835742,4.1189091155318165,6.478642458831684,13.703253997779038,0.0243235010231404,1.000565844813437,1.9313514514101504
2025-11-18 01:10:23,Vc,(cm3,,,,,,,,,,,,,,,,,55.0,3.0,5.454545454545454,0.9907388205347772,13.233343212223206,16.13465775330536,4.616623034817699,14.0,1.0,7.142857142857142,0.9886122618883182,8.334930389518364,11.508547120594384,2.4488799795856395,0.002126558646459,-4.898412822704842,-4.626110632710974
2025-11-18 01:10:29,Tc,K,,,,,,,,,,,,,,,,,58.0,3.0,5.172413793103448,0.7820042493461135,31.27296771990844,50.62890421057767,5.915812262900684,15.0,1.0,6.666666666666667,0.2888084059431144,43.80836100982435,63.53172075305707,6.781452899818628,0.493195843402999,12.535393289915916,12.902816542479409
2025-11-18 01:10:34,Hvap,(kJ,,,,,,,,,,,,,,,,,60.0,3.0,5.0,0.4511279380957447,3.243292954659748,4.637556211756152,9.101140354030512,15.0,1.0,6.666666666666667,0.2455204363849198,5.478611594959639,7.688331448765171,12.01245755768236,0.2056075017108248,2.235318640299891,3.0507752370090184
2025-11-18 01:10:36,(CRC),,,,,,,,,,,,,,,,,,2770.0,139.0,5.018050541516246,0.8723518214935102,0.4543115341841051,0.6949271051923332,inf,693.0,35.0,5.05050505050505,0.8528875626776451,0.4442373737811635,0.713372911075662,inf,0.0194642588158651,-0.0100741604029415,0.0184458058833287
2025-11-18 01:15:39,Tb,K,,,,,,,,,,,,,,,,,771.0,39.0,5.058365758754864,0.6447290176113665,32.527126234466714,46.97420204416833,7.086573432775062,193.0,10.0,5.181347150259067,0.6347763410548111,30.29860990244785,43.38741076233057,6.775265544291607,0.0099526765565554,-2.2285163320188595,-3.586791281837762
2025-11-18 01:16:03,Tb,K,,,,,,,,,,,,,,,,,771.0,39.0,5.058365758754864,0.6447290176113665,32.527126234466714,46.97420204416833,7.086573432775062,193.0,10.0,5.181347150259067,0.6347763410548111,30.29860990244785,43.38741076233057,6.775265544291607,0.0099526765565554,-2.2285163320188595,-3.586791281837762
2025-11-18 01:16:29,Tb,K,,,,,,,,,,,,,,,,,771.0,39.0,5.058365758754864,0.6447290176113665,32.527126234466714,46.97420204416833,7.086573432775062,193.0,10.0,5.181347150259067,0.6347763410548111,30.29860990244785,43.38741076233057,6.775265544291607,0.0099526765565554,-2.2285163320188595,-3.586791281837762
2025-11-18 01:16:30,Tm,K,,,,,,,,,,,,,,,,,1545.0,78.0,5.048543689320388,0.4415288044041824,52.26399972901496,67.41685945942866,14.901255836794505,387.0,20.0,5.167958656330749,0.4444838522724449,51.90810506055832,65.38748334033986,15.41891227408146,-0.0029550478682625,-0.3558946684566351,-2.029376119088809
2025-11-18 01:16:31,Pc,Bars,,,,,,,,,,,,,,,,,58.0,3.0,5.172413793103448,0.8736197803478671,3.2443694503242373,4.644331262440822,7.394118666488753,15.0,1.0,6.666666666666667,0.8187107382481468,2.7511969177609976,4.930373780249743,5.76684659921268,0.0549090420997203,-0.4931725325632397,0.2860425178089203
2025-11-18 01:16:32,Vc,(cm3,,,,,,,,,,,,,,,,,55.0,3.0,5.454545454545454,0.9907388205347772,13.233343212223206,16.13465775330536,4.616623034817699,14.0,1.0,7.142857142857142,0.9886122618883182,8.334930389518364,11.508547120594384,2.4488799795856395,0.002126558646459,-4.898412822704842,-4.626110632710974
2025-11-18 01:16:33,Tc,K,,,,,,,,,,,,,,,,,58.0,3.0,5.172413793103448,0.7820042493461135,31.27296771990844,50.62890421057767,5.915812262900684,15.0,1.0,6.666666666666667,0.2888084059431144,43.80836100982435,63.53172075305707,6.781452899818628,0.493195843402999,12.535393289915916,12.902816542479409
2025-11-18 01:16:34,Hvap,(kJ,,,,,,,,,,,,,,,,,60.0,3.0,5.0,0.4602101553056987,3.2053164733868496,4.426977797901957,8.931949339599418,15.0,1.0,6.666666666666667,-0.2239146530758093,7.399132547176282,11.114661163592087,17.010537345456008,0.6841248083815081,4.193816073789432,6.68768336569013
2025-11-18 01:16:36,(CRC),,,,,,,,,,,,,,,,,,2770.0,139.0,5.018050541516246,0.8723518214935102,0.4543115341841051,0.6949271051923332,inf,693.0,35.0,5.05050505050505,0.8528875626776451,0.4442373737811635,0.713372911075662,inf,0.0194642588158651,-0.0100741604029415,0.0184458058833287
2025-11-18 01:23:57,Hvap,kJ,,,,,,,,,,,,,,,,,60.0,3.0,5.0,0.4602101553056987,3.2053164733868496,4.426977797901957,8.931949339599418,15.0,1.0,6.666666666666667,-0.2239146530758093,7.399132547176282,11.114661163592087,17.010537345456008,0.6841248083815081,4.193816073789432,6.68768336569013
2025-11-18 01:33:46,Tb,K,,,,,,,,,,,,,,,,,771.0,39.0,5.058365758754864,0.6447290176113665,32.527126234466714,46.97420204416833,7.086573432775062,193.0,10.0,5.181347150259067,0.6347763410548111,30.29860990244785,43.38741076233057,6.775265544291607,0.0099526765565554,-2.2285163320188595,-3.586791281837762
2025-11-18 01:34:20,Tb,K,,,,,,,,,,,,,,,,,771.0,39.0,5.058365758754864,0.6447290176113665,32.527126234466714,46.97420204416833,7.086573432775062,193.0,10.0,5.181347150259067,0.6347763410548111,30.29860990244785,43.38741076233057,6.775265544291607,0.0099526765565554,-2.2285163320188595,-3.586791281837762
2025-11-18 01:37:58,Tb,K,,,,,,,,,,,,,,,,,771.0,39.0,5.058365758754864,0.6447290176113665,32.527126234466714,46.97420204416833,7.086573432775062,193.0,10.0,5.181347150259067,0.6347763410548111,30.29860990244785,43.38741076233057,6.775265544291607,0.0099526765565554,-2.2285163320188595,-3.586791281837762
2025-11-18 01:38:37,Tb,K,,,,,,,,,,,,,,,,,771.0,39.0,5.058365758754864,0.6447290176113665,32.527126234466714,46.97420204416833,7.086573432775062,193.0,10.0,5.181347150259067,0.6347763410548111,30.29860990244785,43.38741076233057,6.775265544291607,0.0099526765565554,-2.2285163320188595,-3.586791281837762
2025-11-18 01:38:44,Tm,K,,,,,,,,,,,,,,,,,1545.0,78.0,5.048543689320388,0.4415288044041824,52.26399972901496,67.41685945942866,14.901255836794505,387.0,20.0,5.167958656330749,0.4444838522724449,51.90810506055832,65.38748334033986,15.41891227408146,-0.0029550478682625,-0.3558946684566351,-2.029376119088809
2025-11-18 01:39:18,Pc,Bars,,,,,,,,,,,,,,,,,58.0,3.0,5.172413793103448,0.8736197803478671,3.2443694503242373,4.644331262440822,7.394118666488753,15.0,1.0,6.666666666666667,0.8187107382481468,2.7511969177609976,4.930373780249743,5.76684659921268,0.0549090420997203,-0.4931725325632397,0.2860425178089203
2025-11-18 01:39:48,Vc,(cm3,,,,,,,,,,,,,,,,,55.0,3.0,5.454545454545454,0.9907388205347772,13.233343212223206,16.13465775330536,4.616623034817699,14.0,1.0,7.142857142857142,0.9886122618883182,8.334930389518364,11.508547120594384,2.4488799795856395,0.002126558646459,-4.898412822704842,-4.626110632710974
2025-11-18 01:40:39,Tc,K,,,,,,,,,,,,,,,,,58.0,3.0,5.172413793103448,0.7820042493461135,31.27296771990844,50.62890421057767,5.915812262900684,15.0,1.0,6.666666666666667,0.2888084059431144,43.80836100982435,63.53172075305707,6.781452899818628,0.493195843402999,12.535393289915916,12.902816542479409
2025-11-18 01:41:41,Hvap,kJ,,,,,,,,,,,,,,,,,60.0,3.0,5.0,0.5036684493104256,3.575621822353411,5.385939440849787,9.718824970676664,15.0,1.0,6.666666666666667,0.1614847468097945,2.3710395221677607,4.457448569062539,6.134114296985784,0.3421837025006311,-1.2045823001856504,-0.9284908717872488
2025-11-18 01:42:12,(CRC),,,,,,,,,,,,,,,,,,2770.0,139.0,5.018050541516246,0.8723518214935102,0.4543115341841051,0.6949271051923332,inf,693.0,35.0,5.05050505050505,0.8528875626776451,0.4442373737811635,0.713372911075662,inf,0.0194642588158651,-0.0100741604029415,0.0184458058833287
2025-11-18 01:44:20,Tb,K,,,,,,,,,,,,,,,,,771.0,39.0,5.058365758754864,0.6447290176113665,32.527126234466714,46.97420204416833,7.086573432775062,193.0,10.0,5.181347150259067,0.6347763410548111,30.29860990244785,43.38741076233057,6.775265544291607,0.0099526765565554,-2.2285163320188595,-3.586791281837762
2025-11-18 01:44:21,Tb,K,,,,,,,,,,,,,,,,,771.0,39.0,5.058365758754864,0.6447290176113665,32.527126234466714,46.97420204416833,7.086573432775062,193.0,10.0,5.181347150259067,0.6347763410548111,30.29860990244785,43.38741076233057,6.775265544291607,0.0099526765565554,-2.2285163320188595,-3.586791281837762
2025-11-18 01:44:23,Tm,K,,,,,,,,,,,,,,,,,1545.0,78.0,5.048543689320388,0.4415288044041824,52.26399972901496,67.41685945942866,14.901255836794505,387.0,20.0,5.167958656330749,0.4444838522724449,51.90810506055832,65.38748334033986,15.41891227408146,-0.0029550478682625,-0.3558946684566351,-2.029376119088809
2025-11-18 01:44:27,Pc,Bars,,,,,,,,,,,,,,,,,58.0,3.0,5.172413793103448,0.8955951281963443,2.8573442069395094,4.126161912778387,6.521738474087255,15.0,1.0,6.666666666666667,0.7464650063759182,4.04875617797397,6.518828440124322,8.159563321268028,0.1491301218204261,1.1914119710344604,2.392666527345935
2025-11-18 01:44:28,Vc,(cm3,,,,,,,,,,,,,,,,,55.0,3.0,5.454545454545454,0.9907388205347772,13.233343212223206,16.13465775330536,4.616623034817699,14.0,1.0,7.142857142857142,0.9886122618883182,8.334930389518364,11.508547120594384,2.4488799795856395,0.002126558646459,-4.898412822704842,-4.626110632710974
2025-11-18 01:44:30,Tc,K,,,,,,,,,,,,,,,,,58.0,3.0,5.172413793103448,0.7820042493461135,31.27296771990844,50.62890421057767,5.915812262900684,15.0,1.0,6.666666666666667,0.2888084059431144,43.80836100982435,63.53172075305707,6.781452899818628,0.493195843402999,12.535393289915916,12.902816542479409
2025-11-18 01:44:31,Hvap,kJ,,,,,,,,,,,,,,,,,60.0,3.0,5.0,0.5058692367856545,3.404785178066986,5.268214622191442,9.18294983963188,15.0,1.0,6.666666666666667,0.6846989174705151,2.5137278769082454,3.216943158643681,6.840676395705773,-0.1788296806848606,-0.8910573011587406,-2.051271463547761
2025-11-18 01:44:32,(CRC),,,,,,,,,,,,,,,,,,2770.0,139.0,5.018050541516246,0.8723518214935102,0.4543115341841051,0.6949271051923332,inf,693.0,35.0,5.05050505050505,0.8528875626776451,0.4442373737811635,0.713372911075662,inf,0.01946425881586511,-0.010074160402941568,0.01844580588332878
