Mol. wt.,CRC Tb /K
112.21599999999992,394.65
112.21599999999992,401.15
112.21599999999992,394.15
112.21599999999992,394.15
84.16199999999994,330.15
116.15999999999994,392.15
60.09600000000002,279.15
128.2589999999999,411.15
128.2589999999999,413.15
128.2589999999999,413.15
128.2589999999999,407.15
158.24100000000016,453.15
158.19700000000012,446.15
114.2319999999999,388.75
114.2319999999999,391.35
144.21400000000014,436.15
112.21599999999992,382.35
206.2410000000001,546.65
116.15999999999993,384.15
121.18299999999994,471.15
121.18299999999994,453.15
76.16399999999996,339.75
171.24300000000008,578.15
156.2280000000001,531.15
156.2280000000001,532.15
75.06699999999998,290.65
151.16500000000008,505.65
151.16500000000008,518.65
195.1740000000001,570.15
195.1740000000001,459.45
147.13000000000008,463.65
186.2950000000002,497.15
122.21099999999991,416.75
308.5059999999993,624.15
312.5379999999992,629.15
306.4899999999993,630.15
310.52199999999925,630.15
142.2860000000001,438.15
142.2860000000001,436.15
172.26800000000017,479.15
158.19700000000012,494.65
144.1700000000001,464.15
178.18700000000007,529.65
116.11599999999994,428.15
100.20499999999991,366.55
128.17099999999994,452.15
130.18699999999995,415.15
116.20399999999992,415.15
98.18899999999992,367.15
98.18899999999992,368.15
116.20399999999992,391.15
122.16699999999992,477.65
122.16699999999992,491.55
122.16699999999992,491.12
180.2030000000001,520.15
163.22000000000008,533.15
164.2040000000001,501.15
149.1930000000001,487.15
179.2190000000001,546.65
210.3200000000001,567.15
178.2310000000001,520.15
174.19900000000007,538.15
121.18299999999994,451.15
87.16599999999994,358.15
102.13299999999995,372.05
88.14999999999995,336.15
149.2370000000001,468.55
149.23700000000014,490.15
104.21799999999992,391.65
98.10099999999996,392.15
107.15599999999996,422.15
107.15599999999996,439.15
107.15599999999996,441.15
151.16500000000008,516.15
151.16500000000008,494.15
151.16500000000008,494.15
132.206,462.15
132.206,463.15
256.43000000000023,581.15
100.16099999999992,380.15
104.17399999999996,387.15
138.23500000000007,480.15
87.14699999999998,417.15
106.18999999999994,448.15
152.26200000000009,493.15
112.19699999999996,409.15
156.20600000000005,491.15
120.19499999999992,438.25
120.19499999999992,434.45
120.19499999999992,435.15
191.44100000000003,440.15
142.07600000000005,334.15
184.11300000000003,405.15
148.24900000000014,485.15
148.24900000000014,484.15
137.22600000000006,487.15
212.3330000000002,537.65
72.10699999999996,309.15
124.18299999999992,447.15
110.15599999999992,430.65
146.18900000000008,490.65
154.25300000000016,449.15
202.25600000000009,653.15
166.22300000000007,567.15
180.20600000000005,616.25
78.04199999999999,441.15
96.488,345.15
111.11899999999996,448.15
111.11899999999996,461.15
111.11899999999996,455.15
96.10399999999996,357.85
135.14100000000005,505.15
135.14100000000005,501.15
125.14599999999996,456.15
126.12999999999997,483.15
121.11399999999998,461.95
158.55900000000003,462.15
172.20200000000006,521.15
172.20200000000006,526.15
76.11399999999996,304.15
76.11399999999996,296.15
102.15199999999994,376.15
100.13599999999995,369.65
160.27600000000018,462.15
186.098,569.15
48.06000000000001,235.61
64.05900000000001,358.15
46.044,200.95
118.19499999999992,395.15
104.16799999999994,361.15
222.00000000000003,461.75
222.00000000000003,456.15
34.03300000000001,194.84
126.12999999999997,427.65
126.12999999999997,432.15
126.12999999999997,430.15
110.13099999999996,415.15
76.11399999999996,285.25
146.16400000000004,486.15
146.16400000000004,485.15
141.10100000000003,470.15
141.10100000000003,478.15
132.22199999999998,419.15
90.14099999999996,336.15
112.10299999999997,424.15
112.10299999999997,451.15
112.10299999999997,458.65
138.14100000000005,469.15
62.087000000000025,270.15
62.087000000000025,263.15
76.06999999999998,350.15
60.07100000000002,258.15
60.07100000000002,249.15
60.07100000000002,266.15
97.09199999999998,398.15
97.09199999999998,380.15
110.13099999999996,387.15
110.13099999999996,389.15
110.13099999999996,389.75
164.10100000000003,387.65
164.10100000000003,373.75
164.10100000000003,376.65
130.07800000000003,642.15
502.9199999999997,723.15
68.07499999999997,304.45
93.08499999999998,420.15
130.53,446.15
112.08399999999996,504.15
97.11699999999996,418.65
198.1740000000001,493.15
114.16899999999995,430.15
140.13800000000006,455.15
138.16600000000008,476.15
110.11199999999997,448.15
182.2190000000001,501.15
198.2210000000001,590.15
124.13899999999994,452.65
138.12200000000004,559.15
98.10099999999996,441.15
154.16500000000008,468.15
154.25300000000016,502.15
92.09399999999997,562.15
162.18500000000012,553.15
176.1680000000001,533.15
218.2050000000001,532.15
386.5289999999994,646.25
344.44799999999947,605.65
470.69099999999935,720.15
807.3390000000037,897.15
723.1770000000033,858.15
76.05099999999999,373.15
58.03600000000001,323.54999999999995
296.58299999999923,632.15
436.853,731.15
285.212,522.15
983.906,920.15
380.74499999999904,715.15
255.49000000000032,609.15
240.4750000000003,576.15
251.45800000000028,622.15
270.4569999999999,635.15
256.4740000000003,597.15
254.45800000000028,593.15
254.45800000000028,524.65
238.4590000000003,574.15
316.57299999999924,675.15
464.0709999999999,491.15
96.17299999999992,362.15
92.14099999999996,384.15
214.036,394.65
200.05300000000005,368.15
232.482,312.15
295.923,311.15
200.053,307.33
170.027,256.81
114.18799999999992,426.15
129.20299999999995,468.15
115.21999999999991,414.15
115.21999999999991,413.15
100.20499999999991,371.53
130.23499999999996,497.15
160.1690000000001,615.15
132.20299999999995,535.15
128.17099999999994,417.15
128.17099999999994,443.15
111.18799999999992,456.15
132.27199999999996,450.05
130.18699999999995,495.15
116.20399999999992,451.15
116.20399999999992,432.15
116.20399999999992,436.15
116.20399999999992,434.15
114.18799999999992,424.15
114.18799999999992,419.15
114.18799999999992,417.15
148.63300000000012,398.35
112.17199999999993,439.15
98.18899999999992,367.15
98.18899999999992,370.15
98.18899999999992,371.15
98.18899999999992,369.15
128.17099999999994,499.15
114.18799999999992,425.25
114.18799999999992,451.15
158.24100000000016,465.35
115.21999999999991,426.15
176.30300000000017,515.15
186.2950000000002,498.35
182.35100000000023,517.15
168.3240000000002,497.15
184.27900000000017,559.15
200.3220000000002,514.15
96.17299999999992,372.95
96.17299999999992,386.75
96.17299999999992,382.35
264.75,476.15
284.784,598.15
260.762,489.15
290.8319999999999,584.15
272.773,512.15
236.74,464.7
248.751,487.35
366.7179999999991,688.15
226.4480000000003,560.05
237.43100000000027,606.15
256.43000000000023,624.15
242.4470000000003,598.15
224.43200000000027,558.15
241.4630000000003,594.15
302.54599999999925,658.15
269.51699999999994,603.15
222.41600000000025,557.15
96.12899999999996,447.15
82.14599999999994,349.15
82.14599999999994,346.15
82.14599999999994,344.65
82.14599999999994,343.15
82.14599999999994,338.15
82.14599999999994,332.35
82.14599999999994,358.15
82.14599999999994,356.15
82.14599999999994,355.54999999999995
78.11399999999996,358.15
78.11399999999996,361.15
78.11399999999996,402.65
246.43800000000024,571.15
208.057,342.15
186.054,353.35
162.03199999999998,278.54999999999995
162.032,248.55
162.032,275.15
138.01000000000002,195.06
152.037,279.32
152.037,271.66
168.036,332.15
150.021,242.81
99.17699999999994,409.15
100.16499999999994,442.15
204.2690000000001,580.15
204.3570000000002,547.15
162.27600000000015,541.15
422.826,693.15
258.40500000000014,598.15
100.16099999999992,402.75
115.17599999999992,531.15
86.17799999999993,341.87
116.20799999999991,470.15
108.14399999999996,568.15
146.14200000000008,610.65
118.17599999999992,507.15
118.17599999999992,481.15
118.17599999999992,502.15
114.14399999999992,401.15
114.14399999999996,433.15
114.14399999999992,467.15
114.14399999999996,403.15
150.31200000000013,510.15
97.16099999999994,436.65
118.24499999999992,425.85
118.24499999999992,412.15
116.15999999999993,478.05
102.17699999999992,430.05
100.16099999999992,400.75
100.16099999999992,396.65
134.60600000000002,426.15
506.9879999999989,777.15
80.12999999999995,355.35
80.12999999999995,352.15
98.14499999999994,419.65
98.14499999999994,394.15
84.16199999999994,336.54999999999995
84.16199999999994,342.04999999999995
84.16199999999994,341.0
84.16199999999994,340.21
114.14399999999992,489.65
114.14399999999992,481.15
114.14399999999992,476.15
100.16099999999992,407.15
100.16099999999992,430.15
100.16099999999992,445.15
100.16099999999992,430.15
100.16099999999992,426.15
100.16099999999992,432.15
100.16099999999992,412.15
142.19800000000012,438.15
98.14499999999994,402.25
98.14499999999995,411.15
144.21400000000014,444.25
144.21400000000014,420.65
101.19299999999993,405.15
162.27600000000015,499.15
194.2740000000001,607.15
206.2850000000001,545.15
172.26800000000017,480.15
168.3240000000002,498.15
154.2970000000002,479.15
200.3220000000002,514.15
170.25200000000015,435.15
212.33600000000013,595.15
228.37600000000023,550.15
146.23000000000016,481.15
186.2950000000002,498.15
158.24100000000016,461.15
216.3680000000002,578.15
82.14599999999994,344.35
82.14599999999994,357.45
82.14599999999994,354.65
98.14499999999994,435.15
98.14499999999994,415.15
96.12899999999996,422.15
76.09899999999996,492.15
110.11199999999997,561.15
152.14900000000006,513.15
138.16600000000008,583.15
124.13899999999994,525.15
170.21100000000007,554.15
170.21100000000007,573.15
170.21100000000007,578.15
88.10599999999997,433.15
88.10599999999995,455.15
142.19800000000012,398.65
170.25200000000015,574.15
102.13299999999994,446.15
116.11599999999996,464.15
166.17600000000007,570.15
102.13299999999994,421.55
150.17700000000008,518.15
150.17700000000008,483.15
104.10499999999996,485.15
144.21400000000014,458.15
102.13299999999994,482.15
136.15000000000006,491.15
136.15000000000006,569.15
150.17700000000008,524.15
71.07899999999998,457.15
71.07899999999998,491.15
74.07899999999997,418.65
157.25700000000018,486.65
297.5709999999992,662.15
68.07899999999998,530.15
226.27200000000013,536.15
118.17899999999992,450.95
133.19400000000002,494.15
118.13899999999995,542.15
116.16299999999994,455.65
117.15099999999995,527.15
166.949,458.15
151.934,305.15
204.01,461.65
248.019,602.15
248.01900000000003,589.15
280.1079999999998,593.15
184.02000000000007,403.15
210.05800000000008,451.15
196.0310000000001,439.65
268.1819999999998,536.8499999999999
232.06400000000008,504.15
232.06400000000005,501.15
232.06400000000005,505.15
198.0470000000001,403.15
296.2359999999995,558.15
155.96600000000004,345.15
171.96500000000003,428.15
153.95000000000002,330.15
226.1010000000001,474.15
352.3439999999993,630.15
212.0740000000001,455.15
141.93900000000002,315.54999999999995
234.03600000000003,514.15
234.03600000000003,517.65
234.03600000000003,520.15
218.0370000000001,484.65
218.0370000000001,491.15
198.0470000000001,418.15
198.0470000000001,397.65
184.02000000000007,394.15
184.02000000000007,371.15
254.07,576.15
254.07,581.15
249.007,563.15
249.007,553.15
249.007,561.15
254.15500000000017,518.15
380.3979999999993,652.15
240.12800000000013,499.15
198.0470000000001,429.15
198.0470000000001,414.15
169.99300000000008,375.15
169.99300000000008,362.15
185.99200000000005,499.15
167.97700000000006,375.15
210.039,440.15
218.0370000000001,487.15
134.13400000000004,565.15
72.10699999999996,337.25
58.12400000000002,261.4
56.10800000000002,266.15
116.15999999999993,390.05
128.17099999999994,410.15
73.13899999999995,341.95
134.222,445.85
178.2310000000001,513.15
144.21400000000014,430.15
117.14799999999994,480.15
136.57800000000006,401.95
164.6320000000001,464.45
140.27000000000007,444.45
126.2429999999999,421.15
101.19299999999993,353.15
186.2950000000002,481.15
194.2300000000001,534.15
144.21400000000014,421.15
99.13299999999995,379.15
142.19800000000012,426.15
158.24100000000016,442.15
88.14999999999993,331.75
103.12099999999997,341.15
158.24100000000016,456.15
192.25800000000007,520.15
130.18699999999995,409.15
115.20099999999996,448.15
219.4950000000001,461.15
100.16099999999992,356.15
133.15000000000003,458.15
133.15000000000003,469.65
133.15000000000003,460.15
169.18300000000002,542.15
85.10599999999997,347.65
164.2040000000001,537.15
72.15099999999997,300.98
130.18699999999995,414.75
148.24900000000014,469.15
158.24100000000016,457.95
186.2950000000002,498.65
172.26800000000017,463.15
160.21300000000014,475.55
117.14799999999994,372.15
144.21400000000014,446.15
208.2570000000001,551.15
233.52200000000008,490.15
138.21000000000006,487.95
100.11699999999996,370.55
118.17899999999992,438.55
160.26000000000013,495.15
144.2170000000001,515.15
104.14899999999994,414.75
102.13299999999995,361.75
59.11200000000002,304.95
103.16499999999994,442.15
135.21000000000004,494.15
135.21000000000004,501.15
135.21000000000004,476.15
120.19499999999992,425.55
150.22100000000012,522.15
150.22100000000012,496.15
164.2040000000001,491.15
164.2040000000001,574.15
130.18699999999995,402.15
103.12099999999997,456.15
136.5780000000001,423.15
122.55099999999996,378.15
150.6050000000001,424.65
126.2429999999999,427.55
140.22600000000008,487.15
112.21599999999992,399.55
84.16199999999994,331.15
154.16500000000008,471.65
116.15999999999994,411.15
142.2860000000001,434.15
74.12699999999995,380.15
180.2030000000001,511.15
130.18699999999995,396.15
132.159,440.15
128.17099999999994,403.15
73.13899999999997,326.45
149.2370000000001,514.15
134.222,451.15
134.222,448.15
134.222,450.15
190.2860000000001,543.15
144.21400000000014,420.15
136.23800000000003,446.15
164.2040000000001,505.15
140.27000000000007,445.15
140.27000000000007,444.15
156.26900000000018,481.65
156.26900000000018,484.85
156.26900000000018,489.15
198.30600000000013,496.15
154.25300000000016,478.15
154.25300000000016,480.15
138.25400000000005,443.15
154.25300000000016,482.15
152.23700000000014,517.15
74.12299999999996,303.95
154.25300000000016,446.65
234.34200000000013,664.15
150.22100000000012,504.15
150.22100000000012,514.65
192.25800000000007,518.15
90.19099999999996,357.85
170.2550000000001,544.15
170.2550000000001,541.15
89.09399999999997,307.15
130.19099999999997,467.65
144.1700000000001,459.15
136.19400000000005,486.99
136.19400000000005,503.15
136.19400000000005,501.15
162.2320000000001,523.15
116.15999999999994,383.15
101.19299999999993,369.35
118.24499999999992,405.15
121.18299999999994,455.15
146.23300000000012,480.15
152.26200000000009,481.15
205.46800000000007,447.15
86.13399999999996,329.15
129.16199999999998,516.3499999999999
69.06299999999999,368.55
42.037000000000006,223.45
222.3720000000002,565.15
136.23800000000003,450.75
136.23800000000003,451.15
154.25300000000016,471.15
196.29000000000016,494.15
204.3570000000002,531.15
66.06299999999999,492.15
172.26800000000017,532.15
152.23700000000014,496.15
156.26900000000018,489.15
156.26900000000018,487.15
204.3350000000001,406.65
78.13599999999997,423.15
126.17999999999996,490.15
98.14499999999994,402.85
208.3040000000001,563.15
86.08999999999996,433.15
149.23700000000014,485.15
48.110000000000014,279.15
32.041999999999994,337.65
74.07899999999997,365.15
90.07799999999996,477.15
71.07899999999998,394.15
108.52399999999996,385.15
123.15499999999994,494.15
123.15499999999994,524.15
123.15499999999994,516.15
151.16500000000008,568.15
150.17700000000008,528.65
147.17700000000005,559.65
152.1930000000001,608.15
137.18200000000007,501.15
137.18200000000007,509.65
138.16600000000008,522.15
138.16600000000008,525.15
138.16600000000008,527.15
140.20700000000005,497.65
140.20700000000005,501.15
152.14900000000006,473.15
152.14900000000006,549.65
133.15000000000003,528.65
133.15000000000003,529.65
170.59500000000006,527.15
170.59500000000006,535.65
180.2030000000001,543.15
184.23800000000008,547.15
84.11799999999995,365.15
84.11799999999995,347.15
104.14899999999992,432.15
114.18799999999992,405.15
76.09499999999996,397.45
102.13299999999994,380.15
164.20100000000014,516.15
118.13199999999996,415.15
75.11099999999996,368.15
137.18200000000007,476.15
98.10099999999996,383.65
89.13799999999996,370.15
61.08400000000002,315.54999999999995
137.18200000000007,508.15
137.18200000000007,521.65
152.1930000000001,530.15
102.17699999999992,359.54999999999995
112.12799999999994,405.15
88.10599999999995,384.15
130.18699999999995,433.15
138.16600000000008,490.15
158.20000000000007,545.15
158.20000000000007,543.15
386.3639999999998,604.15
124.13899999999994,477.15
124.13899999999994,526.15
165.1920000000001,577.15
150.17700000000008,514.15
150.17700000000008,513.15
208.2570000000001,538.15
212.25200000000007,613.15
212.24800000000008,628.15
164.2040000000001,539.15
164.2040000000001,541.15
70.09099999999997,323.15
89.13799999999995,386.15
106.12099999999994,493.15
85.10599999999997,438.55
90.12199999999996,403.15
90.12199999999996,393.15
88.10599999999995,383.15
72.10699999999997,308.85
72.10699999999996,319.15
148.2050000000001,509.15
148.2050000000001,489.15
150.22100000000012,484.65
70.09099999999997,336.15
109.12799999999996,415.15
109.12799999999996,451.65
109.12799999999996,466.15
159.18800000000007,579.15
134.17800000000005,484.65
73.09499999999997,481.15
149.1930000000001,580.15
74.07899999999998,329.85
116.11599999999994,441.15
134.17800000000005,498.15
86.08999999999997,353.25
67.09099999999998,363.15
31.058,266.75
151.16500000000008,529.15
116.11999999999996,584.15
107.15599999999996,473.15
107.15599999999996,476.45
107.15599999999996,474.15
107.15599999999992,470.15
122.16699999999992,446.15
122.16699999999992,450.15
122.16699999999992,448.15
192.26100000000008,615.15
192.26100000000008,613.15
132.11900000000003,464.15
135.16600000000005,567.15
134.17800000000005,494.15
134.17800000000005,494.65
134.17800000000005,479.55
150.17700000000008,538.15
150.17700000000008,536.15
131.178,515.65
131.178,504.15
122.17099999999996,565.15
122.17099999999996,557.15
122.17099999999996,528.15
122.17099999999996,538.15
122.17099999999996,546.65
124.13899999999994,521.15
124.13899999999994,531.15
124.13899999999994,538.15
124.13899999999994,543.15
124.13899999999994,560.15
124.13899999999994,556.15
135.21000000000004,483.15
135.21,479.15
136.19400000000005,516.65
136.19400000000005,513.15
121.18299999999994,479.15
121.18299999999994,476.65
121.18299999999994,468.15
121.18299999999992,453.65
122.16699999999992,478.15
122.16699999999992,497.15
122.16699999999992,488.65
122.16699999999992,490.15
149.2370000000001,496.15
150.22100000000012,512.15
124.20799999999994,465.15
124.20799999999994,469.15
124.20799999999994,472.15
136.15000000000006,472.15
132.162,467.15
117.15099999999995,478.15
117.15099999999995,488.15
117.15099999999995,491.15
160.17200000000005,577.15
149.21800000000005,511.15
240.33100000000007,707.15
133.15,473.65
240.25800000000007,624.15
154.59600000000003,486.65
154.59600000000003,492.65
154.59600000000003,499.15
256.25700000000006,658.15
121.18299999999994,466.15
96.17299999999992,361.15
168.2390000000001,531.15
168.2390000000001,547.15
168.2390000000001,546.15
152.97500000000005,414.15
215.04600000000005,517.15
181.02900000000008,441.15
181.02900000000008,459.65
68.11899999999999,313.95
68.11899999999999,307.15
86.13399999999994,365.65
101.14899999999994,499.15
87.16599999999994,369.15
87.16599999999994,350.15
87.16599999999994,354.15
104.14899999999992,481.15
83.13399999999996,396.15
83.13399999999996,402.15
104.21799999999992,392.15
104.21799999999992,391.45
104.21799999999992,372.25
104.21799999999992,382.95
102.13299999999994,375.05
102.13299999999994,450.15
102.13299999999994,449.65
88.14999999999993,402.15
88.14999999999993,403.95
88.14999999999993,375.55
130.18699999999995,412.15
86.13399999999994,367.35
120.57899999999997,389.15
120.57899999999997,387.15
84.11799999999995,387.15
84.11799999999995,407.15
70.13499999999998,304.25
70.13499999999998,293.25
70.13499999999998,311.65
81.11799999999997,414.15
100.11699999999996,391.15
100.11699999999996,392.15
100.11699999999996,458.15
100.11699999999996,471.65
100.11699999999996,470.15
86.13399999999994,417.15
86.13399999999994,405.15
86.13399999999994,372.45
86.13399999999994,387.15
84.11799999999995,370.15
118.56299999999996,419.15
66.103,306.15
178.27500000000015,509.15
142.19800000000012,431.15
192.25800000000007,532.15
178.65900000000013,481.15
178.65900000000013,481.15
88.14999999999993,328.25
83.13399999999996,352.65
68.11899999999999,301.15
84.11799999999995,378.85
75.06699999999998,464.15
181.23800000000008,638.15
108.524,403.15
170.59500000000006,507.15
170.59500000000006,502.15
136.5780000000001,434.15
94.497,343.65
122.507,392.15
122.55099999999996,405.65
162.18800000000007,535.05
99.08899999999998,476.15
70.13499999999998,310.15
114.14399999999996,408.65
94.15699999999994,383.15
98.18899999999992,374.05
142.19800000000012,456.15
128.21499999999992,462.15
114.18799999999992,428.15
114.18799999999992,441.55
114.18799999999992,441.15
114.18799999999992,440.15
114.18799999999992,447.15
114.18799999999992,448.15
112.17199999999993,442.45
112.17199999999993,444.05
96.17299999999992,383.45
96.17299999999992,376.15
140.1820000000001,454.15
110.15599999999992,451.65
110.15599999999992,474.15
238.41500000000025,602.15
80.12999999999995,338.15
84.16199999999994,344.95
100.16099999999992,409.15
100.16099999999992,421.65
98.14499999999994,413.15
82.14599999999994,348.15
82.14599999999994,338.15
82.14599999999994,341.15
96.12899999999996,432.15
96.12899999999996,430.65
56.10800000000002,274.15
100.11699999999996,385.15
86.13399999999994,396.15
156.31300000000022,462.35
156.31300000000022,465.15
156.31300000000022,461.15
186.2950000000002,506.15
245.89800000000005,479.15
142.96900000000005,400.15
196.20200000000008,556.15
135.21000000000004,458.15
135.21000000000004,467.15
135.21000000000004,484.15
116.15999999999993,375.15
182.13500000000005,598.15
182.13500000000005,558.15
102.13299999999994,388.15
88.10599999999995,354.15
88.10599999999997,357.15
248.41000000000025,556.15
183.25400000000008,567.15
354.6189999999992,675.15
352.6029999999992,673.15
214.34900000000025,541.15
326.5649999999992,644.15
68.11899999999999,315.15
96.17299999999992,376.15
82.14599999999994,348.15
112.21599999999992,393.15
152.23700000000014,481.15
136.23800000000003,446.65
74.12699999999995,388.65
75.11099999999995,432.39
116.20399999999992,380.15
102.17699999999994,355.15
118.17599999999992,410.65
144.1700000000001,455.15
106.16799999999994,428.15
82.10199999999996,337.04999999999995
82.10199999999998,339.15
126.11099999999996,454.45
111.14399999999992,422.15
112.12799999999994,435.65
98.10099999999996,482.15
228.063,353.15
129.24699999999993,428.15
114.2319999999999,390.75
114.2319999999999,392.05
114.2319999999999,390.85
144.21400000000014,442.85
130.23099999999994,459.15
130.23099999999994,457.15
130.23099999999994,464.15
130.23099999999994,446.15
130.23099999999994,439.15
130.23099999999994,444.15
130.23099999999994,445.15
130.23099999999994,446.15
130.23099999999994,439.15
130.23099999999994,430.15
130.23099999999994,427.15
130.23099999999994,440.15
130.23099999999994,438.15
130.23099999999994,439.15
172.26800000000017,460.15
128.21499999999992,439.15
128.21499999999992,432.15
128.21499999999992,440.15
128.21499999999992,428.15
112.21599999999992,392.15
112.21599999999992,386.15
112.21599999999992,395.15
128.21499999999992,459.15
270.4569999999999,597.15
96.17299999999992,361.15
126.15499999999992,453.15
114.18799999999992,414.15
114.18799999999992,418.15
115.21999999999991,422.15
115.21999999999991,405.65
100.20499999999991,363.15
100.20499999999991,365.15
128.17099999999994,411.15
130.18699999999995,424.15
130.18699999999995,487.15
116.20399999999992,443.15
116.20399999999992,415.15
116.20399999999992,426.15
116.20399999999992,424.15
116.20399999999992,420.15
114.18799999999992,412.15
129.20299999999995,468.65
98.18899999999992,357.15
98.18899999999992,360.15
98.18899999999992,358.15
98.18899999999992,368.15
98.18899999999992,370.15
98.18899999999992,359.15
98.18899999999992,361.15
98.18899999999992,362.15
98.18899999999992,360.15
98.18899999999992,359.15
98.18899999999992,361.15
98.18899999999992,368.45
98.18899999999992,367.15
96.17299999999992,364.15
96.17299999999992,375.15
96.17299999999992,367.15
46.073000000000015,356.15
48.04100000000001,359.15
90.07799999999996,422.15
152.14900000000006,554.15
47.05700000000001,322.15
182.17500000000007,559.15
166.17600000000007,508.15
166.17600000000007,517.65
118.13199999999992,404.15
202.2090000000001,479.15
82.10599999999997,540.15
82.10599999999998,536.15
130.18999999999997,472.15
130.18999999999997,482.15
130.18999999999997,471.15
131.178,546.15
131.178,539.15
131.178,540.15
131.178,539.15
262.0459999999999,553.15
262.0459999999999,550.15
102.13299999999994,365.15
57.05200000000001,311.45
116.15999999999993,389.15
143.18900000000005,525.15
143.18900000000005,526.15
83.08999999999997,400.15
83.08999999999997,396.15
104.10499999999996,417.95
100.11699999999996,373.75
104.10499999999996,404.15
166.17600000000007,519.65
166.17600000000007,521.15
166.17600000000007,532.15
195.21800000000007,544.15
130.14299999999997,450.55
165.19200000000006,528.15
150.17700000000008,488.15
150.17700000000008,493.15
150.17700000000008,495.15
114.14399999999992,412.15
114.14399999999992,409.65
112.21599999999992,386.15
152.23700000000014,494.65
163.2200000000001,533.15
197.2810000000001,603.65
132.206,459.15
154.25300000000016,483.15
142.20100000000008,517.55
142.20100000000008,514.25
186.2100000000001,563.15
157.2160000000001,567.65
61.040000000000006,261.15
152.15300000000008,578.15
181.14700000000005,548.15
90.08199999999997,460.15
103.12099999999997,406.55
142.2860000000001,440.15
142.2860000000001,439.15
142.2860000000001,437.15
172.26800000000017,485.15
140.27000000000007,440.15
108.18399999999993,391.15
294.4789999999993,620.15
298.5109999999992,626.15
292.46299999999934,621.15
296.49499999999927,620.15
128.2589999999999,416.15
128.2589999999999,417.15
128.2589999999999,415.15
158.24100000000016,467.25
144.25800000000012,451.15
126.2429999999999,417.15
126.2429999999999,412.15
154.20900000000012,490.15
140.22600000000008,447.15
83.08999999999996,360.65
83.08999999999999,361.15
83.08999999999997,361.15
85.10599999999995,384.15
72.10699999999996,332.15
58.08000000000002,308.15
116.11599999999994,443.65
130.14299999999997,469.15
102.08899999999996,411.15
256.43000000000023,581.15
82.14599999999994,353.15
82.14599999999994,350.15
82.14599999999994,349.15
150.04600000000002,278.76
178.056,332.65
100.16099999999992,391.15
86.17799999999993,333.36
86.17799999999993,336.45
108.14399999999996,543.15
118.17599999999992,471.05
97.16099999999994,428.15
118.24499999999992,398.15
116.15999999999993,400.51
116.15999999999993,468.15
116.15999999999993,473.15
102.17699999999992,430.15
102.17699999999992,426.15
102.17699999999992,424.15
102.17699999999992,394.15
102.17699999999992,415.15
102.17699999999992,405.15
102.17699999999992,401.05
102.17699999999992,402.15
144.21400000000014,436.15
100.16099999999992,388.85
100.16099999999994,391.15
134.60600000000002,416.15
98.14499999999994,409.15
84.16199999999994,335.25
84.16199999999994,327.15
84.16199999999994,327.15
84.16199999999994,340.45
84.16199999999994,343.54999999999995
84.16199999999994,340.82
84.16199999999994,329.54999999999995
84.16199999999994,331.73
114.14399999999992,487.15
114.14399999999992,490.15
114.14399999999992,472.15
100.16099999999992,407.15
98.14499999999994,411.15
164.24800000000013,531.15
150.22100000000012,458.65
80.12999999999995,342.15
102.17699999999992,372.15
118.24499999999992,421.15
118.24499999999992,423.15
82.14599999999994,334.15
82.14599999999994,346.15
98.14499999999994,393.15
428.0909999999998,431.15
192.26100000000008,617.15
192.26100000000008,623.15
166.17600000000007,518.15
184.23800000000008,545.15
149.1930000000001,569.15
149.1930000000001,576.15
149.1930000000001,529.15
150.17700000000008,481.15
150.17700000000008,487.15
150.17700000000008,486.15
150.17700000000008,488.15
151.20900000000012,558.65
183.2540000000001,589.15
198.2650000000001,558.15
212.24800000000008,589.15
178.2310000000001,501.15
162.2320000000001,509.65
169.61100000000005,553.15
134.17800000000005,485.15
134.17800000000005,497.15
212.2920000000001,614.3499999999999
122.17099999999994,502.15
195.2650000000001,591.15
196.24900000000008,581.15
196.24900000000008,590.15
164.2040000000001,511.65
148.2050000000001,493.15
148.2050000000001,509.15
146.18900000000008,524.75
100.16499999999996,426.15
99.17699999999994,399.15
87.12199999999996,490.15
87.12199999999996,480.15
88.15399999999994,404.15
90.12199999999994,450.15
90.12199999999996,494.15
69.10699999999997,375.15
90.19099999999996,361.65
90.19099999999996,337.35
88.10599999999997,351.75
88.10599999999995,427.55
74.12299999999995,380.99
74.12299999999995,355.45
106.55199999999996,365.15
70.09099999999997,340.15
71.12299999999996,337.15
172.1800000000001,464.15
72.10699999999996,387.65
104.53599999999996,370.15
132.206,448.15
132.206,469.15
132.206,462.15
118.17599999999992,428.15
73.13899999999997,336.15
134.222,458.15
134.222,455.15
134.222,456.15
126.2429999999999,420.15
74.12299999999996,311.65
132.20299999999995,507.15
90.19099999999996,368.65
69.10699999999997,356.15
94.11699999999996,402.15
82.10599999999997,477.15
82.10599999999997,479.15
216.28300000000007,683.15
216.28300000000007,682.95
94.11699999999996,487.15
108.14399999999996,495.95
108.14399999999996,500.15
108.14399999999996,481.65
108.14399999999996,475.15
93.12899999999996,402.55
93.12899999999996,417.25
93.12899999999996,418.45
137.13800000000006,477.15
94.11699999999996,411.15
94.11699999999996,415.15
94.11699999999998,426.15
81.11799999999997,421.15
81.11799999999997,416.15
99.13299999999995,521.15
143.18900000000005,520.55
143.18900000000008,524.15
143.18900000000008,539.15
143.18900000000008,530.15
143.18900000000008,538.15
